unique_id,ds,cutoff,y,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta
IN_C04,2023-10-01,2022-10-01,19746.0,21513.0,25315.352678571428,23045.25,21513.0,25315.352678571424,25315.352678571424,23128.87188583996,24517.79998405793
IN_C04,2024-01-01,2023-10-01,20005.0,19746.0,24633.05859375,19857.0,21528.0,20362.97489894398,20362.97489894398,20207.036680806617,20109.78900804559
IN_C04,2024-04-01,2023-10-01,21677.0,19746.0,24633.05859375,19857.0,19883.0,20362.97489894398,20362.97489894398,21662.092371207473,20109.78900804559
IN_C04,2024-07-01,2023-10-01,17924.0,19746.0,24633.05859375,19857.0,18271.0,20362.97489894398,20362.97489894398,19272.886997791742,20109.78900804559
IN_C04,2024-10-01,2023-10-01,17071.0,19746.0,24633.05859375,19857.0,19746.0,20362.97489894398,20362.97489894398,19525.803095442345,20109.78900804559
IN_C05,2020-01-01,2019-10-01,382796.672,459056.664,528279.1116875,450743.894,438107.665,528279.1116875003,528279.1116875003,459455.91444703646,511600.48060236627
IN_C05,2020-04-01,2019-10-01,252671.141,459056.664,528279.1116875,450743.894,437318.709,528279.1116875003,528279.1116875003,399854.13704553474,511600.48060236627
IN_C05,2020-07-01,2019-10-01,125668.136,459056.664,528279.1116875,450743.894,468492.538,528279.1116875003,528279.1116875003,381934.2563602818,511600.48060236627
IN_C05,2020-10-01,2019-10-01,226079.779,459056.664,528279.1116875,450743.894,459056.664,528279.1116875003,528279.1116875003,415612.378962695,511600.48060236627
IN_C05,2021-01-01,2020-10-01,817659.113,226079.779,471984.07575,246803.932,382796.672,250656.29610020312,250656.29610020312,280428.02834247303,237153.0801923934
IN_C05,2021-04-01,2020-10-01,817329.22,226079.779,471984.07575,246803.932,252671.141,234082.15958070604,234082.15958070604,179254.11588376353,237153.0801923934
IN_C05,2021-07-01,2020-10-01,541897.586,226079.779,471984.07575,246803.932,125668.136,217508.023061209,217508.023061209,116749.66682888658,237153.0801923934
IN_C05,2021-10-01,2020-10-01,507867.741,226079.779,471984.07575,246803.932,226079.779,200933.88654171198,200933.88654171198,141474.42217307363,237153.0801923934
IN_C05,2022-01-01,2021-10-01,581093.197,507867.741,505184.7989583334,671188.415,817659.113,497364.6022575405,497364.6022575405,520812.225559865,498070.28548048367
IN_C05,2022-04-01,2021-10-01,514029.19,507867.741,505184.7989583334,671188.415,817329.22,505184.6068860899,505184.6068860899,459938.29816244077,498070.28548048367
IN_C05,2022-07-01,2021-10-01,746694.262,507867.741,505184.7989583334,671188.415,541897.586,505184.6068860899,505184.6068860899,382639.9922389468,498070.28548048367
IN_C05,2022-10-01,2021-10-01,580030.311,507867.741,505184.7989583334,671188.415,507867.741,505184.6068860899,505184.6068860899,415252.71314276,498070.28548048367
IN_C05,2023-01-01,2022-10-01,661460.345,580030.311,519510.07625000004,605461.74,581093.197,454731.2997087842,454731.2997087842,583528.782162579,536466.9297429742
IN_C05,2023-04-01,2022-10-01,680979.443,580030.311,519510.07625000004,605461.74,514029.19,517325.21370953973,517325.21370953973,521703.33384873474,536466.9297429742
IN_C05,2023-07-01,2022-10-01,399305.919,580030.311,519510.07625000004,605461.74,746694.262,517325.21370953973,517325.21370953973,485707.2393059341,536466.9297429742
IN_C05,2023-10-01,2022-10-01,598740.5,580030.311,519510.07625000004,605461.74,580030.311,517325.21370953973,517325.21370953973,490916.10128026555,536466.9297429742
IN_C05,2024-01-01,2023-10-01,394809.023,598740.5,527711.5106875,585121.55175,661460.345,625247.7624440219,625247.7624440219,621740.5178436665,575293.4454388737
IN_C05,2024-04-01,2023-10-01,397964.5,598740.5,527711.5106875,585121.55175,680979.443,527711.510687595,527711.510687595,552134.5843928911,575293.4454388737
IN_C05,2024-07-01,2023-10-01,524381.977,598740.5,527711.5106875,585121.55175,399305.919,527711.510687595,527711.510687595,504557.07823286497,575293.4454388737
IN_C05,2024-10-01,2023-10-01,439956.05,598740.5,527711.5106875,585121.55175,598740.5,527711.510687595,527711.510687595,533735.9445392082,575293.4454388737
IN_C07,2020-01-01,2019-10-01,5661990.476,5273626.828,4636228.104499999,5216376.0305,5106214.742,5645551.7331687305,5645551.7331687305,5351174.9831501655,5273510.716690725
IN_C07,2020-04-01,2019-10-01,5930711.286,5273626.828,4636228.104499999,5216376.0305,5223243.295,5765408.448824577,5765408.448824577,5803114.665633895,5273510.716690725
IN_C07,2020-07-01,2019-10-01,6332023.953,5273626.828,4636228.104499999,5216376.0305,5262419.257,5885265.164480425,5885265.164480425,5620296.11441896,5273510.716690725
IN_C07,2020-10-01,2019-10-01,6503460.967,5273626.828,4636228.104499999,5216376.0305,5273626.828,6005121.880136272,6005121.880136272,5670633.062129453,5273510.716690725
IN_C07,2021-01-01,2020-10-01,6876529.876,6503460.967,4930391.817699999,6107046.6705,5661990.476,6747375.321023181,6747375.321023181,6100303.8190648,6623778.583439084
IN_C07,2021-04-01,2020-10-01,7203182.73,6503460.967,4930391.817699999,6107046.6705,5930711.286,6991289.675046362,6991289.675046362,6515383.224598107,6751373.092072019
IN_C07,2021-07-01,2020-10-01,7192012.389,6503460.967,4930391.817699999,6107046.6705,6332023.953,7235204.029069543,7235204.029069543,6445805.704055435,6882941.500048147
IN_C07,2021-10-01,2020-10-01,7277988.803,6503460.967,4930391.817699999,6107046.6705,6503460.967,7479118.383092724,7479118.383092724,6523150.9362023305,7017536.534917103
IN_C07,2022-01-01,2021-10-01,7462943.514,7277988.803,5298231.256333333,7137428.4495,6876529.876,7468139.528694527,7468139.528694527,7450684.330257652,7427890.576349664
IN_C07,2022-04-01,2021-10-01,7698021.663,7277988.803,5298231.256333333,7137428.4495,7203182.73,7622067.896080744,7622067.896080744,7852577.124322092,7578447.791766215
IN_C07,2022-07-01,2021-10-01,7820427.252,7277988.803,5298231.256333333,7137428.4495,7192012.389,7775996.263466962,7775996.263466962,7793050.561363058,7731029.055865521
IN_C07,2022-10-01,2021-10-01,7835532.911,7277988.803,5298231.256333333,7137428.4495,7277988.803,7929924.63085318,7929924.63085318,7870877.531896455,7885217.804648218
IN_C07,2023-01-01,2022-10-01,8008511.266,7835532.911,5641945.553285715,7704231.335000001,7462943.514,8050014.0176383685,8050014.0176383685,8029830.085295319,7996493.744117113
IN_C07,2023-04-01,2022-10-01,8142008.157,7835532.911,5641945.553285715,7704231.335000001,7698021.663,8203031.092929589,8203031.092929589,8406929.919342661,8153720.899477093
IN_C07,2023-07-01,2022-10-01,7714332.253,7835532.911,5641945.553285715,7704231.335000001,7820427.252,8356048.168220809,8356048.168220809,8374673.017111491,8311412.088800204
IN_C07,2023-10-01,2022-10-01,7380719.522,7835532.911,5641945.553285715,7704231.335000001,7835532.911,8509065.243512029,8509065.243512029,8441385.480701907,8469483.301645815
IN_C07,2024-01-01,2023-10-01,7304047.577,7380719.522,5913126.4590625,7811392.7995,8008511.266,7502279.288161291,7502279.288161291,7631563.742558416,7625396.495163292
IN_C07,2024-04-01,2023-10-01,7161323.392,7380719.522,5913126.4590625,7811392.7995,8142008.157,7623839.05432258,7623839.05432258,7935099.880612586,7846089.927626747
IN_C07,2024-07-01,2023-10-01,7061768.039,7380719.522,5913126.4590625,7811392.7995,7714332.253,7745398.820483871,7745398.820483871,7811111.932571696,7808793.84265229
IN_C07,2024-10-01,2023-10-01,6115650.052,7380719.522,5913126.4590625,7811392.7995,7380719.522,7866958.586645162,7866958.586645162,7788299.593438226,7825811.402282241
IN_C08,2020-01-01,2019-10-01,2395679.628,2230095.254,1911927.2227500002,2180995.2625,2141504.05,2361861.18020414,2361861.18020414,2262636.2498425194,2269767.675771756
IN_C08,2020-04-01,2019-10-01,2526223.81,2230095.254,1911927.2227500002,2180995.2625,2182944.7,2417243.333632704,2417243.333632704,2446878.6750846817,2308958.7378005586
IN_C08,2020-07-01,2019-10-01,2729095.65,2230095.254,1911927.2227500002,2180995.2625,2169437.046,2472625.4870612677,2472625.4870612677,2373861.2916608793,2347572.9169490207
IN_C08,2020-10-01,2019-10-01,2845184.0,2230095.254,1911927.2227500002,2180995.2625,2230095.254,2528007.6404898316,2528007.6404898316,2441530.778814693,2385683.061000045
IN_C08,2021-01-01,2020-10-01,2994800.66,2845184.0,2054350.9326000002,2624045.772,2395679.628,2983649.336805918,2983649.336805918,2623088.1017705826,2903590.8917511264
IN_C08,2021-04-01,2020-10-01,3095686.47,2845184.0,2054350.9326000002,2624045.772,2526223.81,3122114.6736118356,3122114.6736118356,2797406.8551485385,2965969.5336215314
IN_C08,2021-07-01,2020-10-01,3129238.7800000003,2845184.0,2054350.9326000002,2624045.772,2729095.65,3260580.0104177534,3260580.0104177534,2778789.84842743,3030536.0909804753
IN_C08,2021-10-01,2020-10-01,3202404.957,2845184.0,2054350.9326000002,2624045.772,2845184.0,3399045.347223671,3399045.347223671,2853223.347971312,3096768.266162113
IN_C08,2022-01-01,2021-10-01,3262321.0,3202404.957,2229547.8966249996,3105532.71675,2994800.66,3274829.1676224098,3274829.1676224098,3241162.4425054938,3273579.0568528185
IN_C08,2022-04-01,2021-10-01,3361687.068,3202404.957,2229547.8966249996,3105532.71675,3095686.47,3347253.37824482,3347253.37824482,3381871.661874502,3346221.9649546472
IN_C08,2022-07-01,2021-10-01,3409386.218,3202404.957,2229547.8966249996,3105532.71675,3129238.7800000003,3419677.5888672303,3419677.5888672303,3351536.695051222,3419978.2609590087
IN_C08,2022-10-01,2021-10-01,3423346.5,3202404.957,2229547.8966249996,3105532.71675,3202404.957,3492101.7994896406,3492101.7994896406,3408633.1364875855,3494618.5240190173
IN_C08,2023-01-01,2022-10-01,3586977.5,3423346.5,2391638.9394642855,3364185.1965,3262321.0,3501296.684414104,3501296.684414104,3505543.3044960108,3499135.544563913
IN_C08,2023-04-01,2022-10-01,3706594.5,3423346.5,2391638.9394642855,3364185.1965,3361687.068,3556944.1926645096,3556944.1926645096,3658791.975343581,3574068.822556661
IN_C08,2023-07-01,2022-10-01,3451610.5,3423346.5,2391638.9394642855,3364185.1965,3409386.218,3620364.9486508444,3620364.9486508444,3657646.271533164,3649132.4430356533
IN_C08,2023-10-01,2022-10-01,3309789.0,3423346.5,2391638.9394642855,3364185.1965,3423346.5,3681076.461140093,3681076.461140093,3725625.066434234,3724302.7838479946
IN_C08,2024-01-01,2023-10-01,3350481.5,3309789.0,2531901.93140625,3513742.875,3586977.5,3371199.592193668,3371199.592193668,3456428.1851929147,3374067.029869908
IN_C08,2024-04-01,2023-10-01,3311409.0,3309789.0,2531901.93140625,3513742.875,3706594.5,3432610.184387335,3432610.184387335,3605814.825006183,3434610.107622253
IN_C08,2024-07-01,2023-10-01,3172560.0,3309789.0,2531901.93140625,3513742.875,3451610.5,3494020.776581003,3494020.776581003,3572732.8339002705,3493738.150752745
IN_C08,2024-10-01,2023-10-01,2752184.5,3309789.0,2531901.93140625,3513742.875,3309789.0,3555431.36877467,3555431.36877467,3611261.5578859313,3551638.816437557
IN_C09,2020-01-01,2019-10-01,4609762.978,4509899.06,4103814.5093750004,4435484.7375,4459240.98,4509899.06,4509899.06,4575536.948696053,4507616.2118839
IN_C09,2020-04-01,2019-10-01,4626648.159,4509899.06,4103814.5093750004,4435484.7375,4493319.5,4509899.06,4509899.06,4984826.359077517,4507616.2118839
IN_C09,2020-07-01,2019-10-01,5330045.372,4509899.06,4103814.5093750004,4435484.7375,4279479.41,4509899.06,4509899.06,4808003.465733021,4507616.2118839
IN_C09,2020-10-01,2019-10-01,5545206.163,4509899.06,4103814.5093750004,4435484.7375,4509899.06,4509899.06,4509899.06,4988166.899102964,4507616.2118839
IN_C09,2021-01-01,2020-10-01,5980165.096,5545206.163,4288634.7411,5027915.668,4609762.978,5545206.163,5545206.163,4990103.399834474,5577587.024798935
IN_C09,2021-04-01,2020-10-01,5957253.67,5545206.163,4288634.7411,5027915.668,4626648.159,5545206.163,5545206.163,5320055.466646443,5613882.431287639
IN_C09,2021-07-01,2020-10-01,6040357.97,5545206.163,4288634.7411,5027915.668,5330045.372,5545206.163,5545206.163,5321170.761952948,5651427.666935532
IN_C09,2021-10-01,2020-10-01,5912542.58,5545206.163,4288634.7411,5027915.668,5545206.163,5545206.163,5545206.163,5508582.3070245,5689679.32045388
IN_C09,2022-01-01,2021-10-01,6724011.63,5912542.58,4569292.25575,5972579.829,5980165.096,6044080.104826087,6044080.104826087,5832568.962411655,5961983.108887825
IN_C09,2022-04-01,2021-10-01,7048265.352,5912542.58,4569292.25575,5972579.829,5957253.67,6175617.629652174,6175617.629652174,6098354.4933316875,6009843.07862456
IN_C09,2022-07-01,2021-10-01,7313258.82,5912542.58,4569292.25575,5972579.829,6040357.97,6307155.154478261,6307155.154478261,6114130.574391574,6057604.929936979
IN_C09,2022-10-01,2021-10-01,7284556.08,5912542.58,4569292.25575,5972579.829,5912542.58,6438692.679304348,6438692.679304348,6249191.419138018,6105077.262772907
IN_C09,2023-01-01,2022-10-01,7415587.262,7284556.08,4929753.786428572,7092522.9705,6724011.63,7447421.878925926,7447421.878925926,7488841.977212224,7388230.940559179
IN_C09,2023-04-01,2022-10-01,7540637.505,7284556.08,4929753.786428572,7092522.9705,7048265.352,7610287.677851852,7610287.677851852,7768961.598295525,7493271.483812491
IN_C09,2023-07-01,2022-10-01,7007221.877,7284556.08,4929753.786428572,7092522.9705,7313258.82,7773153.476777778,7773153.476777778,7817356.562155073,7600283.078081908
IN_C09,2023-10-01,2022-10-01,6734233.058,7284556.08,4929753.786428572,7092522.9705,7284556.08,7936019.275703704,7936019.275703704,7929814.12595325,7708752.530865843
IN_C09,2024-01-01,2023-10-01,6395859.815,6734233.058,5210337.0538125,7174419.9255,7415587.262,6858331.559580526,6858331.559580526,6973606.2782471925,6802236.330963756
IN_C09,2024-04-01,2023-10-01,6227780.905,6734233.058,5210337.0538125,7174419.9255,7540637.505,6982430.061161052,6982430.061161052,7233932.650157199,6865134.237069996
IN_C09,2024-07-01,2023-10-01,6103584.61,6734233.058,5210337.0538125,7174419.9255,7007221.877,7106528.562741578,7106528.562741578,7210880.204391367,6926488.404781225
IN_C09,2024-10-01,2023-10-01,5352094.397,6734233.058,5210337.0538125,7174419.9255,6734233.058,7230627.064322105,7230627.064322105,7275682.613793988,6986395.378112259
IN_C10,2020-01-01,2019-10-01,5331201.1,5201666.875,4350096.61675,5044369.757,4807347.0,5427479.960836311,5427479.960836311,5169267.997508123,5281058.612716528
IN_C10,2020-04-01,2019-10-01,5578119.69,5201666.875,4350096.61675,5044369.757,5037606.703,5560253.256132169,5560253.256132169,5559628.063904856,5359521.136403694
IN_C10,2020-07-01,2019-10-01,6008141.242,5201666.875,4350096.61675,5044369.757,5130858.45,5693026.551428026,5693026.551428026,5580174.023952168,5436951.067288695
IN_C10,2020-10-01,2019-10-01,6206549.6,5201666.875,4350096.61675,5044369.757,5201666.875,5825799.8467238825,5825799.8467238825,5673523.371925547,5513248.722630916
IN_C10,2021-01-01,2020-10-01,6715169.77,6206549.6,4636277.874999999,5781002.908,5331201.1,6490357.023695072,6490357.023695072,5833926.0231038015,6335026.437331962
IN_C10,2021-04-01,2020-10-01,7054394.9,6206549.6,4636277.874999999,5781002.908,5578119.69,6742676.602092387,6742676.602092387,6195047.547471685,6468418.076729067
IN_C10,2021-07-01,2020-10-01,7076079.2,6206549.6,4636277.874999999,5781002.908,6008141.242,7006606.195112528,7006606.195112528,6297036.534864726,6604895.597843449
IN_C10,2021-10-01,2020-10-01,7330947.25,6206549.6,4636277.874999999,5781002.908,6206549.6,7266255.0112720225,7266255.0112720225,6411229.690169983,6743702.135180463
IN_C10,2022-01-01,2021-10-01,7413660.99,7330947.25,5037589.525833333,7044147.78,6715169.77,7548011.208332191,7539049.233120734,7389830.6016789535,7488738.75827231
IN_C10,2022-04-01,2021-10-01,7697783.34,7330947.25,5037589.525833333,7044147.78,7054394.9,7765075.166664382,7763977.0174857415,7741513.066730099,7653268.166199791
IN_C10,2022-07-01,2021-10-01,7908509.12,7330947.25,5037589.525833333,7044147.78,7076079.2,7982139.124996574,8020445.742438623,7837762.286431626,7821022.855511183
IN_C10,2022-10-01,2021-10-01,8026779.612,7330947.25,5037589.525833333,7044147.78,7330947.25,8199203.083328765,8253752.611938749,7978068.0779357115,7991338.862570385
IN_C10,2023-01-01,2022-10-01,8108383.494,8026779.612,5426745.774357142,7761683.2655,7413660.99,8221694.698884968,8221694.698884968,8101480.5318856165,8201268.091084627
IN_C10,2023-04-01,2022-10-01,8360690.686,8026779.612,5426745.774357142,7761683.2655,7697783.34,8412575.547598198,8412575.547598198,8444769.77760725,8376171.016038286
IN_C10,2023-07-01,2022-10-01,8005205.956,8026779.612,5426745.774357142,7761683.2655,7908509.12,8599723.720153283,8599723.720153283,8554928.29289528,8552554.499360178
IN_C10,2023-10-01,2022-10-01,7687224.136,8026779.612,5426745.774357142,7761683.2655,8026779.612,8787537.564410515,8787537.564410515,8713265.267632252,8730150.434687668
IN_C10,2024-01-01,2023-10-01,7782285.06,7687224.136,5753449.5610625,8040376.068,8108383.494,7833600.324064516,7833600.324064516,7864271.039569246,7774354.130763706
IN_C10,2024-04-01,2023-10-01,7605857.341,7687224.136,5753449.5610625,8040376.068,8360690.686,7979976.512129032,7979976.512129032,8199738.919974075,8011912.269784664
IN_C10,2024-07-01,2023-10-01,7538300.274,7687224.136,5753449.5610625,8040376.068,8005205.956,8126352.700193549,8126352.700193549,8248586.517708978,8146076.251151982
IN_C10,2024-10-01,2023-10-01,6546070.601,7687224.136,5753449.5610625,8040376.068,7687224.136,8272728.888258064,8272728.888258064,8327541.419148739,8245169.312933059
IN_D01,2020-01-01,2019-10-01,280104.047,1071278.764,928343.4670625001,1039080.57825,862002.134,928343.4670625003,928343.4670625003,1030463.740897869,975340.4810073236
IN_D01,2020-04-01,2019-10-01,268605.68700000003,1071278.764,928343.4670625001,1039080.57825,1010474.31,928343.4670625003,928343.4670625003,1253242.7095678067,975340.4810073236
IN_D01,2020-07-01,2019-10-01,282561.022,1071278.764,928343.4670625001,1039080.57825,1212567.105,928343.4670625003,928343.4670625003,1295975.2186435836,975340.4810073236
IN_D01,2020-10-01,2019-10-01,329605.19,1071278.764,928343.4670625001,1039080.57825,1071278.764,928343.4670625003,928343.4670625003,1070338.28087581,975340.4810073236
IN_D01,2021-01-01,2020-10-01,632073.934,329605.19,800718.5709500001,290218.9865,280104.047,670123.8384252262,670123.8384252262,451583.0241804693,322939.2756127964
IN_D01,2021-04-01,2020-10-01,777472.906,329605.19,800718.5709500001,290218.9865,268605.68700000003,790408.5921550428,790408.5921550428,630192.8606932807,322939.2756127964
IN_D01,2021-07-01,2020-10-01,973930.676,329605.19,800718.5709500001,290218.9865,282561.022,790408.5921550428,790408.5921550428,662534.893804961,322939.2756127964
IN_D01,2021-10-01,2020-10-01,781835.712,329605.19,800718.5709500001,290218.9865,329605.19,790408.5921550428,790408.5921550428,491455.8735188755,322939.2756127964
IN_D01,2022-01-01,2021-10-01,797070.579,781835.712,799153.5269583333,791328.307,632073.934,709783.1422086975,709783.1422086975,518062.4221225967,810406.2098080198
IN_D01,2022-04-01,2021-10-01,1347540.465,781835.712,799153.5269583333,791328.307,777472.906,799153.5234409068,799153.5234409068,689115.0099408246,810406.2098080198
IN_D01,2022-07-01,2021-10-01,1039630.338,781835.712,799153.5269583333,791328.307,973930.676,799153.5234409068,799153.5234409068,752245.7468205065,810406.2098080198
IN_D01,2022-10-01,2021-10-01,927418.773,781835.712,799153.5269583333,791328.307,781835.712,799153.5234409068,799153.5234409068,572062.0175342002,810406.2098080198
IN_D01,2023-01-01,2022-10-01,1040470.523,927418.773,831833.7429285714,1027915.0387500001,797070.579,945271.6094586145,945271.6094586145,678044.8822599004,975618.9189460464
IN_D01,2023-04-01,2022-10-01,814894.744,927418.773,831833.7429285714,1027915.0387500001,1347540.465,831833.7429286111,831833.7429286111,903579.1041784387,975618.9189460464
IN_D01,2023-07-01,2022-10-01,1462310.93,927418.773,831833.7429285714,1027915.0387500001,1039630.338,831833.7429286111,831833.7429286111,913160.1073700986,975618.9189460464
IN_D01,2023-10-01,2022-10-01,1183326.246,927418.773,831833.7429285714,1027915.0387500001,927418.773,831833.7429286111,831833.7429286111,747396.1370688076,975618.9189460464
IN_D01,2024-01-01,2023-10-01,1333213.272,1183326.246,868510.85140625,1125250.61075,1040470.523,789097.2777573981,789097.2777573981,1144039.9881605504,1200485.7147177996
IN_D01,2024-04-01,2023-10-01,1711535.356,1183326.246,868510.85140625,1125250.61075,814894.744,868510.8514047539,868510.8514047539,1314742.331935978,1200485.7147177996
IN_D01,2024-07-01,2023-10-01,1596960.9840000002,1183326.246,868510.85140625,1125250.61075,1462310.93,868510.8514047539,868510.8514047539,1403979.006759103,1200485.7147177996
IN_D01,2024-10-01,2023-10-01,1365171.141,1183326.246,868510.85140625,1125250.61075,1183326.246,868510.8514047539,868510.8514047539,1224671.2318840004,1200485.7147177996
IN_D02,2020-01-01,2019-10-01,374300.66,333196.745,365459.6359375,444508.91075000004,509140.08,341705.3109546591,341705.3109546591,358746.9128889617,333784.2027687358
IN_D02,2020-04-01,2019-10-01,277420.506,333196.745,365459.6359375,444508.91075000004,545301.41,362020.8682222351,362020.8682222351,377942.0749405614,333784.2027687358
IN_D02,2020-07-01,2019-10-01,748320.789,333196.745,365459.6359375,444508.91075000004,390397.408,362020.8682222351,362020.8682222351,292574.1631626087,333784.2027687358
IN_D02,2020-10-01,2019-10-01,454556.783,333196.745,365459.6359375,444508.91075000004,333196.745,362020.8682222351,362020.8682222351,288239.94498473057,333784.2027687358
IN_D02,2021-01-01,2020-10-01,496725.771,454556.783,385097.64564999996,463649.68450000003,374300.66,385097.6456499999,385097.6456499999,427247.7665352633,393527.61077013274
IN_D02,2021-04-01,2020-10-01,623682.88,454556.783,385097.64564999996,463649.68450000003,277420.506,385097.6456499999,385097.6456499999,423234.2635759318,393527.61077013274
IN_D02,2021-07-01,2020-10-01,744873.131,454556.783,385097.64564999996,463649.68450000003,748320.789,385097.6456499999,385097.6456499999,450009.44036039914,393527.61077013274
IN_D02,2021-10-01,2020-10-01,351845.902,454556.783,385097.64564999996,463649.68450000003,454556.783,385097.6456499999,385097.6456499999,387754.1556716712,393527.61077013274
IN_D02,2022-01-01,2021-10-01,409765.676,351845.902,413295.02487499994,554281.9210000001,496725.771,392604.6060853542,392604.6060853542,546986.8370102798,511674.8813080342
IN_D02,2022-04-01,2021-10-01,324462.017,351845.902,413295.02487499994,554281.9210000001,623682.88,406328.3928112102,406328.3928112102,562334.7858125643,511674.8813080342
IN_D02,2022-07-01,2021-10-01,386648.546,351845.902,413295.02487499994,554281.9210000001,744873.131,410949.3032725037,410949.3032725037,607310.4365290377,511674.8813080342
IN_D02,2022-10-01,2021-10-01,403184.706,351845.902,413295.02487499994,554281.9210000001,351845.902,412505.20135791064,412505.20135791064,488842.44157784106,511674.8813080342
IN_D02,2023-01-01,2022-10-01,526373.528,403184.706,408683.62649999995,381015.23625,409765.676,406837.39805115585,406837.39805115585,472996.76986404514,423118.66679703945
IN_D02,2023-04-01,2022-10-01,858498.312,403184.706,408683.62649999995,381015.23625,324462.017,408063.7667500449,408063.7667500449,473308.26150624355,423118.66679703945
IN_D02,2023-07-01,2022-10-01,655270.613,403184.706,408683.62649999995,381015.23625,386648.546,408475.51243365346,408475.51243365346,521186.91829350835,423118.66679703945
IN_D02,2023-10-01,2022-10-01,442955.281,403184.706,408683.62649999995,381015.23625,403184.706,408613.7534929074,408613.7534929074,421795.2462895786,423118.66679703945
IN_D02,2024-01-01,2023-10-01,491826.485,442955.281,435194.977375,620774.4335,526373.528,550062.8420814404,550062.8420814404,549054.1038422654,514473.6414737263
IN_D02,2024-04-01,2023-10-01,517353.977,442955.281,435194.977375,620774.4335,858498.312,550062.8420814404,550062.8420814404,595613.6836070768,516252.9623132938
IN_D02,2024-07-01,2023-10-01,620291.775,442955.281,435194.977375,620774.4335,655270.613,550062.8420814404,550062.8420814404,613098.9909924692,517984.0094391601
IN_D02,2024-10-01,2023-10-01,369178.087,442955.281,435194.977375,620774.4335,442955.281,550062.8420814404,550062.8420814404,494424.0562325795,519670.10634303966
IN_D03,2018-07-01,2018-04-01,12570.0,13620.0,16731.76222222222,14850.0,13275.0,16731.76222222222,16731.76222222222,13275.0,16740.10011327336
IN_D03,2018-10-01,2018-04-01,12870.0,13620.0,16731.76222222222,14850.0,11970.0,16731.76222222222,16731.76222222222,11970.0,16740.10011327336
IN_D03,2019-01-01,2018-04-01,16350.0,13620.0,16731.76222222222,14850.0,20535.0,16731.76222222222,16731.76222222222,20535.0,16740.10011327336
IN_D03,2019-04-01,2018-04-01,15811.0,13620.0,16731.76222222222,14850.0,13620.0,16731.76222222222,16731.76222222222,13620.0,16740.10011327336
IN_D03,2019-07-01,2019-04-01,18495.0,15811.0,16014.373846153845,14400.25,12570.0,16014.373846153854,16014.373846153854,14082.25191317479,15709.021715625267
IN_D03,2019-10-01,2019-04-01,28620.0,15811.0,16014.373846153845,14400.25,12870.0,16014.373846153854,16014.373846153854,12653.787961079035,15709.02171562527
IN_D03,2020-01-01,2019-04-01,23161.0,15811.0,16014.373846153845,14400.25,16350.0,16014.373846153854,16014.373846153854,16617.395965140422,15709.021715625271
IN_D03,2020-04-01,2019-04-01,24825.0,15811.0,16014.373846153845,14400.25,15811.0,16014.373846153854,16014.373846153854,12134.026093088569,15709.021715625271
IN_D03,2020-07-01,2020-04-01,29535.0,24825.0,17840.462352941177,23775.25,18495.0,17840.46235294118,19192.402530751147,20557.11812273972,24164.48622837344
IN_D03,2020-10-01,2020-04-01,24200.0,24825.0,17840.462352941177,23775.25,28620.0,17840.46235294118,12682.806095056623,22328.893974224,24164.48622837344
IN_D03,2021-01-01,2020-04-01,12510.0,24825.0,17840.462352941177,23775.25,23161.0,17840.46235294118,12305.00646524797,23669.230175064087,24164.48622837344
IN_D03,2021-04-01,2020-04-01,620.0,24825.0,17840.462352941177,23775.25,24825.0,17840.46235294118,13854.562125622659,21413.788493048683,24164.48622837344
IN_D03,2021-07-01,2021-04-01,16.0,620.0,17626.326666666668,16716.25,29535.0,7705.984552694281,7705.984552694281,20653.117257364018,740.0742877389589
IN_D03,2021-10-01,2021-04-01,6252.0,620.0,17626.326666666668,16716.25,24200.0,16716.164292543664,16716.164292543664,20855.196001576664,740.0742877389589
IN_D03,2022-07-01,2021-04-01,20.0,620.0,17626.326666666668,16716.25,12510.0,16716.164292543664,16716.164292543664,19772.071285851092,740.0742877389589
IN_D03,2023-10-01,2021-04-01,13.0,620.0,17626.326666666668,16716.25,620.0,16716.164292543664,16716.164292543664,15778.536940921425,740.0742877389589
IN_D03,2024-01-01,2023-10-01,25.0,13.0,15058.1544,1575.25,16.0,3389.4952622115234,3389.4952622115234,1976.3042538264247,13.686971240742878
IN_D03,2024-04-01,2023-10-01,14.0,13.0,15058.1544,1575.25,6252.0,5885.082196688632,5885.082196688632,3493.142139895252,13.686971240742878
IN_D03,2024-07-01,2023-10-01,21.0,13.0,15058.1544,1575.25,20.0,7729.584754483928,7729.584754483928,2004.9990141697667,13.686971240742878
IN_D03,2024-10-01,2023-10-01,34.0,13.0,15058.1544,1575.25,13.0,9092.867130549996,9092.867130549996,-33.04245140660214,13.686971240742878
IN_D04,2020-01-01,2019-10-01,296307.714,566564.561,705818.379625,617669.896,673353.605,566564.561,566564.561,471151.93545524933,630673.675712438
IN_D04,2020-04-01,2019-10-01,754190.329,566564.561,705818.379625,617669.896,692925.321,566564.561,566564.561,321274.4025623806,630673.675712438
IN_D04,2020-07-01,2019-10-01,526371.113,566564.561,705818.379625,617669.896,537836.097,566564.561,566564.561,422311.70332926704,630673.675712438
