cutoff,unique_id,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta,metric
2023-10-01,IN_N04,1532.5,681.0,2724.5,2724.5,2339.1938,2339.1938,3709.19,1893.8247,MAE
2023-10-01,IN_N05,15999.25,41539.656,42678.75,42678.75,27922.953,27922.953,38609.992,32626.086,MAE
2023-10-01,IN_N06,40089.0,55262.78,85704.5,85704.5,60436.75,60436.75,78351.91,58040.953,MAE
2023-10-01,IN_N07,14826.0,4067.6719,10125.0,10125.0,4474.676,4474.676,26775.82,14112.643,MAE
2023-10-01,IN_P01,2238.25,2836.3438,1690.25,1690.25,2836.3438,2836.3438,3057.5146,3171.3975,MAE
2023-10-01,IN_P02,48.0,138.78125,86.375,80.25,138.78125,138.78125,184.73938,107.49301,MAE
2023-10-01,IN_P03,564.5,2541.125,1158.75,1158.75,499.94702,254.04822,395.1388,298.47687,MAE
2023-10-01,IN_R01,18102.5,12199.922,26319.25,26319.25,11575.811,11575.811,10855.401,20369.762,MAE
2023-10-01,IN_R02,14473.5,8084.9844,9869.0,12807.5,8084.9844,8084.9844,8505.309,8150.5684,MAE
2023-10-01,IN_R03,48951.75,13133.75,57495.0,57495.0,81347.48,81347.48,74399.61,74322.26,MAE
2023-10-01,IN_R05,12479.5,3692.0,8119.0,8936.5,3056.293,3056.293,5184.378,7975.996,MAE
2023-10-01,IN_R06,40753.0,13042.953,29975.75,29975.75,32663.172,32663.172,36205.92,33695.86,MAE
2023-10-01,IN_R07,19.75,316.5,22.0,34.5,111.54118,111.54118,109.7341,114.4924,MAE
2023-10-01,IN_S01,27275.0,11257.953,19078.25,21511.25,11257.953,11257.953,14020.105,12388.467,MAE
2023-10-01,IN_S02,6800.25,5606.9688,3696.625,7355.5,6546.387,5966.4385,3334.4607,4114.9688,MAE
2023-10-01,IN_S03,3249.75,3249.75,3249.75,3645.25,3404.1006,3404.1006,4081.6753,3249.75,MAE
2023-10-01,IN_V03,12348.25,12348.25,21334.125,33300.0,21944.207,28462.066,27504.547,22367.883,MAE
2023-10-01,IN_V04,11973.5,5353.625,11744.5,11744.5,11783.521,11783.521,11952.725,10984.619,MAE
2023-10-01,IN_V06,104.0,81.5,129.0,140.5,93.70572,93.70572,108.8656,106.933334,MAE
2023-10-01,IN_V07,73.25,227.9375,69.25,104.75,73.25,73.25,71.083145,50.598877,MAE
2018-04-01,IN_D03,49.512623,25.012468,20.90604,10.210289,25.012468,25.012468,10.210289,23.889406,RMSE
2018-10-01,IN_V06,21.971573,72.681145,16.315254,30.716446,72.681145,72.681145,60.154587,59.530777,RMSE
2019-04-01,IN_D03,23.398718,37.616676,29.991665,28.160255,32.478523,32.478523,44.314995,25.498686,RMSE
2019-10-01,IN_A01,12850.637,22928.611,12269.627,14114.729,12850.637,12850.637,14472.942,12859.197,RMSE
2019-10-01,IN_A02,5951.984,7028.2646,11062.473,10433.934,7028.2646,7028.2646,19955.666,10320.373,RMSE
2019-10-01,IN_A03,3195.6155,1263.5239,2433.2913,2561.2441,2424.538,2424.538,3817.138,2623.014,RMSE
2019-10-01,IN_A04,5318.0166,6967.6523,5410.252,3652.1118,5325.696,5325.696,6650.766,5649.367,RMSE
2019-10-01,IN_A05,50.45295,43.596203,32.622845,49.889877,43.596203,43.596203,48.95291,37.338745,RMSE
2019-10-01,IN_A06,18868.215,31149.195,15507.798,23766.693,17086.281,17086.281,15506.255,15637.298,RMSE
2019-10-01,IN_A07,20772.258,13390.09,22430.73,23924.129,13390.09,7076.809,18154.96,19811.016,RMSE
2019-10-01,IN_A09,148.28099,521.62,132.90692,148.7876,39.86422,39.86422,67.66559,30.174606,RMSE
2019-10-01,IN_A10,12624.75,18363.822,12765.971,12484.087,18363.822,18363.822,11107.934,12611.689,RMSE
2019-10-01,IN_A11,2183.9434,2504.3562,812.2637,2355.2747,2183.9434,3269.3691,2923.703,1355.4099,RMSE
2019-10-01,IN_A12,3189.5972,4923.322,2455.4814,3368.1213,4136.1875,12595.736,1483.923,5921.548,RMSE
2019-10-01,IN_A16,56.698765,83.54237,80.36946,63.735783,83.54237,63.735783,64.16011,71.47545,RMSE
2019-10-01,IN_B01,15488.128,4244.2144,15631.77,15638.995,15956.523,15956.523,20404.033,18521.037,RMSE
2019-10-01,IN_B02,1821.0632,1901.691,1836.529,1778.6245,1933.7222,1818.9407,1595.3612,1742.9218,RMSE
2019-10-01,IN_B03,5259.319,5759.4165,5114.2397,7027.6504,5759.4165,5759.4165,3990.188,5143.983,RMSE
2019-10-01,IN_B05,4573.8877,4439.653,6451.8057,6566.508,4573.8877,4573.8877,7072.206,4656.1313,RMSE
2019-10-01,IN_B06,116.23145,156.86125,110.8208,146.56654,156.86125,156.86125,157.27856,152.65326,RMSE
2019-10-01,IN_C01,14491.624,6965.879,14946.265,14857.017,14491.624,14491.624,13759.147,14427.145,RMSE
2019-10-01,IN_C02,4100.826,14051.683,4700.033,6730.7036,4100.826,4100.826,2941.4172,5745.4487,RMSE
2019-10-01,IN_C03,9154.233,9235.835,8081.025,7904.937,9235.835,9235.835,4774.2627,7461.697,RMSE
2019-10-01,IN_C04,317.1045,86.23197,77.74277,188.45822,86.23197,86.23197,78.91195,82.375145,RMSE
2019-10-01,IN_C05,5241.3022,8065.7837,5785.3604,6310.535,8065.7837,8065.7837,4903.369,7519.569,RMSE
2019-10-01,IN_C07,9913.064,12106.178,9452.791,9540.487,12106.178,12106.178,8295.123,9910.355,RMSE
2019-10-01,IN_C08,5245.342,5833.746,5133.0874,5319.5938,5833.746,5833.746,4079.3516,5271.6333,RMSE
2019-10-01,IN_C09,6373.164,5747.7627,6275.036,7979.0264,5747.7627,5747.7627,7496.6743,6393.2183,RMSE
2019-10-01,IN_C10,5236.7876,7085.1743,5886.6465,5507.743,7085.1743,7085.1743,4496.82,5238.4023,RMSE
2019-10-01,IN_D01,12473.562,13059.124,14033.315,13899.928,13059.124,13059.124,14504.212,13125.09,RMSE
2019-10-01,IN_D02,840.0665,987.1125,1142.031,1753.233,987.1125,987.1125,962.996,904.84344,RMSE
2019-10-01,IN_D04,3049.2314,7071.6274,3636.8662,3855.8406,3049.2314,3049.2314,5375.5337,3379.6077,RMSE
2019-10-01,IN_D05,1295.6985,2953.4287,2214.18,3079.194,2953.4287,2953.4287,2377.9802,1134.3931,RMSE
2019-10-01,IN_D06,8731.341,5872.361,6681.7964,8873.221,5872.361,5872.361,6714.589,5883.3726,RMSE
2019-10-01,IN_D07,33111.8,34019.14,31175.262,30562.684,34019.14,34019.14,41997.254,35506.64,RMSE
2019-10-01,IN_D08,290.66046,471.59128,1389.2749,2640.0625,471.59128,471.59128,2030.0247,741.5338,RMSE
2019-10-01,IN_D10,8018.802,7971.5625,6767.026,6957.8926,8167.5146,9414.413,7388.3237,7515.809,RMSE
2019-10-01,IN_D11,4625.8228,1399.9357,2089.2144,2640.7773,1399.9357,1929.9918,3600.4849,2050.9663,RMSE
2019-10-01,IN_G01,3320.4827,5377.898,3139.763,4209.492,5377.898,5377.898,2485.1982,3642.527,RMSE
2019-10-01,IN_G02,32784.438,21658.336,32669.793,33298.402,21658.336,21658.336,31884.346,30496.441,RMSE
2019-10-01,IN_G03,8180.8965,13739.108,11484.186,10990.088,13739.108,10990.088,11023.988,12760.38,RMSE
2019-10-01,IN_G04,1179.3428,1282.6998,1173.554,1223.1033,1171.8253,1171.8253,2711.3462,1179.1816,RMSE
2019-10-01,IN_H01,118.01483,245.92212,70.409515,98.42256,324.98102,324.98102,145.17891,117.04322,RMSE
2019-10-01,IN_H02,29557.076,14424.441,26903.266,27178.436,19578.336,19578.336,21031.197,25616.58,RMSE
2019-10-01,IN_H03,3361.2876,1566.8564,2113.624,2704.729,4418.578,4418.578,3128.7588,3217.4717,RMSE
2019-10-01,IN_H04,103.35134,112.212845,95.882744,38.078865,112.212845,42.99047,31.814194,106.00114,RMSE
2019-10-01,IN_H05,1676.1776,1078.0581,1380.6558,1754.8986,1078.0581,1078.0581,2756.8584,1477.3347,RMSE
2019-10-01,IN_J01,75434.42,48154.652,57052.574,55249.793,48561.86,55249.793,50748.45,49836.73,RMSE
2019-10-01,IN_J02,5739.6553,7224.0664,7598.966,8547.838,7224.0664,7224.0664,7160.9604,7019.305,RMSE
2019-10-01,IN_J04,109.96477,101.70317,84.687294,121.76001,109.96477,109.96477,153.06067,91.95309,RMSE
2019-10-01,IN_J05,17107.094,17997.723,17038.72,6745.106,17997.723,6745.106,8620.509,5834.6113,RMSE
2019-10-01,IN_J06,670.15686,812.24744,813.8427,685.57385,816.4831,685.57385,687.6327,732.03973,RMSE
2019-10-01,IN_L01,2128.0623,5594.955,3056.077,3309.9236,1799.2062,1799.2062,1760.7728,2377.8455,RMSE
2019-10-01,IN_L02,4741.284,5645.172,5249.4385,7994.462,4741.284,4741.284,10742.587,4386.436,RMSE
2019-10-01,IN_L03,296.55185,198.35086,326.7855,369.20117,296.55185,296.55185,562.9708,314.6866,RMSE
2019-10-01,IN_L04,4441.119,5057.457,5452.0273,5406.963,5010.435,5010.435,3822.6077,4419.677,RMSE
2019-10-01,IN_M01,6296.9116,7722.7275,13375.881,17333.041,7096.6797,7096.6797,7307.069,6312.9097,RMSE
2019-10-01,IN_M02,3040.462,9391.3545,13281.081,16609.338,9391.3545,9391.3545,5404.5054,4783.7554,RMSE
2019-10-01,IN_M03,6955.3257,9320.141,6590.4043,6540.932,6738.503,6738.503,5346.623,6946.399,RMSE
2019-10-01,IN_M04,354.488,228.859,261.05316,292.0441,228.859,228.859,452.81543,319.57822,RMSE
2019-10-01,IN_M05,202.8608,1448.3392,268.2253,394.26038,916.89557,916.89557,600.94867,201.31244,RMSE
2019-10-01,IN_M09,33.996323,34.511013,34.53893,38.216488,33.996323,33.996323,38.216488,33.34056,RMSE
2019-10-01,IN_N01,943.5474,5077.2817,659.4545,1057.156,943.5474,943.5474,3553.9587,942.9544,RMSE
2019-10-01,IN_N02,54842.086,23473.84,63731.62,64345.043,59856.574,59856.574,106324.92,59029.312,RMSE
2019-10-01,IN_N03,10115.395,21083.348,15903.93,16030.709,7384.452,7384.452,10714.723,10890.625,RMSE
2019-10-01,IN_N04,1528.918,3828.2783,1826.6051,1788.7961,1528.918,1528.918,1020.51587,845.646,RMSE
2019-10-01,IN_N05,49327.84,66227.16,54871.215,53503.703,52854.496,52854.496,46578.363,49365.133,RMSE
2019-10-01,IN_N06,46903.867,80297.58,53420.688,51819.637,26715.006,26715.006,35355.582,36791.133,RMSE
2019-10-01,IN_N07,31761.838,38902.62,31442.14,26329.588,23635.03,23635.03,22076.16,27414.73,RMSE
2019-10-01,IN_P01,10604.618,9278.876,8232.034,9807.805,9278.876,9555.209,8451.854,8901.388,RMSE
2019-10-01,IN_P02,130.43869,165.30682,122.84009,165.92017,165.30682,165.30682,642.47656,124.518364,RMSE
2019-10-01,IN_P03,1303.2373,2211.189,1229.2903,1262.0605,1303.2373,1021.24225,647.32983,966.0586,RMSE
2019-10-01,IN_R01,39843.043,31705.004,34030.145,32129.783,39843.043,39843.043,48648.62,39779.293,RMSE
2019-10-01,IN_R02,5996.816,8104.3745,6175.244,4751.577,5996.816,5996.816,11493.259,5945.2163,RMSE
2019-10-01,IN_R03,12276.38,42560.84,24231.875,25514.771,23493.697,23493.697,15267.194,19297.133,RMSE
2019-10-01,IN_R05,20551.424,15693.107,22149.031,23358.95,20551.424,20551.424,42860.81,23317.574,RMSE
2019-10-01,IN_R06,7360.3022,9283.743,9037.472,11125.991,9283.743,9283.743,18417.488,7438.3384,RMSE
2019-10-01,IN_R07,85.26283,325.96255,158.35167,158.8419,77.098274,77.098274,85.53271,62.09796,RMSE
2019-10-01,IN_S01,9977.185,9988.022,15646.397,17837.254,9977.185,9977.185,23477.883,12391.764,RMSE
2019-10-01,IN_S02,4756.578,3153.7854,6004.4053,6530.894,3379.1553,3379.1553,8518.435,5194.44,RMSE
2019-10-01,IN_S03,3826.0881,2956.855,5518.302,5945.59,3162.6353,3162.6353,5552.3667,3838.1333,RMSE
2019-10-01,IN_V03,34641.07,26080.041,24750.03,23288.059,26080.041,26080.041,24629.244,24730.814,RMSE
2019-10-01,IN_V04,6754.2275,7254.802,6758.6816,7873.6885,7254.802,7254.802,5672.4634,6796.99,RMSE
2019-10-01,IN_V07,51.667206,120.348,65.568665,121.1012,51.667206,51.667206,209.22304,50.307877,RMSE
2020-04-01,IN_D03,163.80247,144.30496,152.3327,166.27162,153.4356,153.4356,168.612,149.01219,RMSE
2020-07-01,IN_V06,321.01053,283.5211,321.19806,317.02524,315.45724,315.45724,366.26974,311.0309,RMSE
2020-10-01,IN_A01,10767.495,15361.106,8889.674,10810.408,10767.495,10767.495,9550.415,10683.937,RMSE
2020-10-01,IN_A02,24449.633,33566.88,30197.498,28988.232,33566.88,33566.88,30739.201,29613.934,RMSE
2020-10-01,IN_A03,3634.8108,5568.1147,5218.3066,5177.982,5263.0903,5263.0903,7109.752,3976.8076,RMSE
2020-10-01,IN_A04,14791.469,12742.566,16166.194,17792.23,16171.305,16171.305,20921.775,17573.543,RMSE
2020-10-01,IN_A05,23.232521,84.292625,61.47967,68.25137,84.292625,84.292625,40.36787,27.641819,RMSE
2020-10-01,IN_A06,45391.81,71852.74,54743.05,47163.99,44439.48,44439.48,48827.273,45889.73,RMSE
2020-10-01,IN_A07,16705.201,21071.693,13034.782,18074.465,21071.693,25494.562,17123.758,19775.562,RMSE
2020-10-01,IN_A09,210.8874,651.9022,240.69548,238.7106,96.9222,96.9222,59.128307,107.79796,RMSE
2020-10-01,IN_A10,20856.686,39202.35,25381.775,24438.188,18919.725,18919.725,23681.916,20866.73,RMSE
2020-10-01,IN_A11,2213.991,4888.3584,2995.413,3061.095,2388.974,2388.974,665.37036,2378.2273,RMSE
2020-10-01,IN_A12,6701.769,3855.7334,7493.7617,7457.091,6701.769,8665.074,9274.096,7120.1655,RMSE
2020-10-01,IN_A16,105.60658,185.30676,147.15192,115.38847,183.9835,134.74507,121.46701,166.10396,RMSE
2020-10-01,IN_B01,14611.859,16889.867,18870.357,19511.27,14611.859,14611.859,8266.433,15207.826,RMSE
2020-10-01,IN_B02,1181.2394,993.8076,1050.2084,1644.1633,1181.2394,2127.127,1259.014,1195.3005,RMSE
2020-10-01,IN_B03,4523.224,3443.5479,2571.5325,3392.6733,2611.5151,2611.5151,1867.8148,2680.9045,RMSE
2020-10-01,IN_B05,16678.67,13656.721,16899.072,16771.35,16678.67,16678.67,22055.46,16631.111,RMSE
2020-10-01,IN_B06,772.3597,779.4622,683.23114,681.76337,779.4622,779.4622,713.84827,711.02734,RMSE
2020-10-01,IN_C01,15266.985,9207.775,6248.334,8782.551,9207.775,9207.775,12242.641,9839.108,RMSE
2020-10-01,IN_C02,5677.506,7280.6655,6557.938,7912.1006,5677.506,5677.506,9138.974,5511.106,RMSE
2020-10-01,IN_C03,11502.46,18276.244,11663.435,10940.318,8372.103,8372.103,10188.49,9904.398,RMSE
2020-10-01,IN_C04,48.319252,81.22549,30.654324,56.022316,81.22549,81.22549,60.582726,65.46316,RMSE
2020-10-01,IN_C05,8330.724,2918.0684,8950.561,9074.929,8586.595,7596.2104,9359.934,8657.525,RMSE
2020-10-01,IN_C07,7204.399,19114.512,9734.651,9606.074,9290.706,9290.706,9401.878,7208.296,RMSE
2020-10-01,IN_C08,4289.02,10990.598,6631.469,6558.8774,4611.611,4611.611,6321.51,4299.753,RMSE
2020-10-01,IN_C09,6377.2773,10798.268,12393.744,13395.885,10798.268,10798.268,14729.955,6397.933,RMSE
2020-10-01,IN_C10,13854.711,23013.441,18123.412,17742.17,16615.291,16615.291,17126.299,13877.386,RMSE
2020-10-01,IN_D01,9918.792,9318.725,15746.561,13898.641,9318.725,9318.725,11253.403,10198.342,RMSE
2020-10-01,IN_D02,2386.247,1830.3069,2157.8816,2349.158,1830.3069,1830.3069,2089.9897,1964.0354,RMSE
2020-10-01,IN_D04,6476.766,9468.997,4450.513,5958.0376,6476.766,6476.766,4720.86,4505.7495,RMSE
2020-10-01,IN_D05,1573.8281,766.868,1833.6912,1940.8319,1573.8281,1573.8281,1618.5664,1559.0131,RMSE
2020-10-01,IN_D06,11384.031,4354.823,4367.7603,6484.1187,4354.823,4354.823,4859.132,4360.268,RMSE
2020-10-01,IN_D07,27681.951,13456.44,34022.332,35753.152,18480.46,18480.46,35461.02,32346.059,RMSE
2020-10-01,IN_D08,368.81635,438.72577,310.6952,162.28679,438.72577,438.72577,1169.3842,522.79834,RMSE
2020-10-01,IN_D10,16351.898,19130.73,24067.951,25435.734,18289.145,18289.145,23975.2,20407.113,RMSE
2020-10-01,IN_D11,11050.457,10910.335,11770.748,11977.836,10910.335,9899.079,10308.897,10715.136,RMSE
2020-10-01,IN_G01,6315.4614,6668.4917,8895.232,10822.812,8448.259,8448.259,10795.679,8362.6045,RMSE
2020-10-01,IN_G02,36686.312,11184.915,26019.168,27163.645,11184.915,9413.337,22488.564,41935.266,RMSE
2020-10-01,IN_G03,17916.135,27037.158,16836.848,16671.83,16519.752,13795.378,14787.875,16520.496,RMSE
2020-10-01,IN_G04,1608.615,3406.6438,3004.501,3027.7798,1912.0077,1912.0077,1339.1683,1617.7638,RMSE
2020-10-01,IN_H01,107.10509,165.5991,55.269794,90.689026,116.35552,116.35552,167.35892,106.994774,RMSE
2020-10-01,IN_H02,6750.131,10964.031,5577.825,6580.137,10083.951,16018.812,7088.737,6355.342,RMSE
2020-10-01,IN_H03,3551.2334,5350.6226,4866.5894,4838.746,8965.291,8965.291,2990.3384,3445.2686,RMSE
2020-10-01,IN_H04,187.62596,179.04976,139.46504,104.82605,179.04976,78.23717,79.31181,103.972244,RMSE
2020-10-01,IN_H05,391.76334,1387.9231,765.8045,745.1678,1387.9231,1387.9231,2027.0042,1518.4329,RMSE
2020-10-01,IN_J01,47947.176,22877.08,42992.77,54987.496,22877.08,37086.832,44895.13,25220.66,RMSE
2020-10-01,IN_J02,10176.436,9201.898,5939.4785,4455.812,9201.898,9201.898,6113.962,8461.704,RMSE
2020-10-01,IN_J04,74.21253,119.44648,158.22946,143.45993,74.21253,74.21253,239.73784,127.751884,RMSE
2020-10-01,IN_J05,2371.4133,2157.1003,6042.6772,18856.654,2157.1003,18856.654,15598.617,15752.642,RMSE
2020-10-01,IN_J06,756.47485,663.4638,696.9707,476.6891,663.4638,952.9242,420.71994,467.22876,RMSE
2020-10-01,IN_L01,2393.2188,6090.3774,2467.944,2751.074,2086.19,2086.19,1326.8043,1795.6343,RMSE
2020-10-01,IN_L02,9499.962,2481.9453,4517.568,5276.248,7290.064,7290.064,11258.283,6478.492,RMSE
2020-10-01,IN_L03,475.93015,235.72202,270.93033,359.81454,329.51172,329.51172,147.28812,473.72626,RMSE
2020-10-01,IN_L04,1708.6357,6601.83,2736.5967,2790.6914,1708.6357,1708.6357,3005.4949,1524.9705,RMSE
2020-10-01,IN_M01,5282.8765,6962.3394,9932.243,12045.97,6385.447,6555.2407,10396.372,5757.097,RMSE
2020-10-01,IN_M02,17873.275,6462.2876,13147.113,13192.835,6462.2876,6462.2876,17312.258,15685.352,RMSE
2020-10-01,IN_M03,6109.3394,17552.889,11115.49,11521.707,6630.567,6630.567,9280.145,6121.1665,RMSE
2020-10-01,IN_M04,568.22577,616.89,722.7635,671.0386,616.89,616.89,967.26514,568.391,RMSE
2020-10-01,IN_M05,216.15273,1244.2885,215.9728,309.36307,216.15273,415.04047,345.515,215.24524,RMSE
2020-10-01,IN_M09,48.920853,107.72207,103.238495,103.773796,107.72207,107.72207,85.52742,100.98872,RMSE
2020-10-01,IN_N01,876.2401,3612.964,804.2358,1364.6683,876.2401,876.2401,4638.3237,866.51245,RMSE
2020-10-01,IN_N02,51354.406,77555.25,65138.312,64196.715,68130.11,68130.11,55855.75,51693.4,RMSE
2020-10-01,IN_N03,5662.8745,25851.521,9373.885,10546.013,4861.685,4861.685,7950.846,3675.9312,RMSE
2020-10-01,IN_N04,851.9221,4357.7744,1347.818,1400.4696,793.0945,793.0945,1301.9219,226.01411,RMSE
2020-10-01,IN_N05,24546.762,96228.0,45425.477,48062.29,13140.23,13140.23,46309.043,24627.033,RMSE
2020-10-01,IN_N06,55293.9,147363.66,86126.125,85788.46,57419.02,57419.02,70748.234,37285.414,RMSE
2020-10-01,IN_N07,33243.05,25563.768,25103.99,28827.2,34511.89,34592.88,26961.11,28709.188,RMSE
2020-10-01,IN_P01,6108.135,7812.5923,6265.3896,8667.301,6188.6323,6188.6323,5965.6978,6564.0977,RMSE
2020-10-01,IN_P02,302.70242,239.6299,256.6465,229.46242,239.6299,239.6299,535.1487,244.65347,RMSE
2020-10-01,IN_P03,760.8354,2400.8513,870.1681,825.36206,760.8354,255.75368,223.10336,382.25995,RMSE
2020-10-01,IN_R01,45419.98,28516.201,47768.613,54258.26,34528.36,48420.74,47641.223,45481.54,RMSE
2020-10-01,IN_R02,33412.99,23720.723,27492.215,30058.943,28394.623,28394.623,28949.809,28543.035,RMSE
2020-10-01,IN_R03,23502.342,56919.16,26108.385,25137.998,10763.272,10763.272,17319.64,23534.795,RMSE
2020-10-01,IN_R05,28858.502,26084.172,20615.885,24503.672,26570.164,26570.164,23550.691,24454.738,RMSE
2020-10-01,IN_R06,26172.39,37031.4,32600.092,33226.69,37031.4,37031.4,37647.527,27986.166,RMSE
2020-10-01,IN_R07,84.914665,370.42368,113.81152,110.838844,18.58232,18.58232,42.769417,16.014656,RMSE
2020-10-01,IN_S01,3812.6135,4938.8745,3418.0674,10335.104,3812.6135,3812.6135,8305.18,2556.2512,RMSE
2020-10-01,IN_S02,4776.837,3229.3008,3695.7546,4539.1016,2202.2996,2202.2996,5842.225,3921.4075,RMSE
2020-10-01,IN_S03,6074.048,5703.0684,5445.02,5249.019,5689.7734,6673.8267,6255.402,5869.3267,RMSE
2020-10-01,IN_V03,45186.223,38708.14,33570.92,32650.406,38708.14,38708.14,30500.074,36063.34,RMSE
2020-10-01,IN_V04,6842.527,11004.619,6397.939,6822.6147,6235.3896,9571.934,6176.9976,7489.9414,RMSE
2020-10-01,IN_V07,170.1176,294.8168,205.25168,210.11783,170.1176,170.1176,50.316822,169.3467,RMSE
2021-04-01,IN_D03,108.552986,237.98067,210.2616,237.84134,309.11444,309.11444,246.88454,236.58105,RMSE
2021-07-01,IN_V06,360.44382,232.77356,166.84105,378.88324,232.77356,232.77356,315.22357,277.20493,RMSE
2021-10-01,IN_A01,10490.095,13158.819,9607.374,13225.513,10490.095,10490.095,14982.717,10502.332,RMSE
2021-10-01,IN_A02,17527.373,53677.42,28196.787,28037.025,37121.508,37121.508,18402.94,17594.521,RMSE
2021-10-01,IN_A03,1641.316,6806.353,2293.2224,2298.2407,3752.3132,2237.1873,773.9568,1640.0408,RMSE
2021-10-01,IN_A04,9247.615,23360.512,13615.207,14159.094,19856.822,19856.822,8704.042,10321.8,RMSE
2021-10-01,IN_A05,146.49744,208.1149,141.03302,139.14471,146.49744,146.49744,138.72078,144.28993,RMSE
2021-10-01,IN_A06,79410.24,42027.71,9875.377,45206.508,61687.26,61687.26,32185.354,31972.201,RMSE
2021-10-01,IN_A07,13743.319,24951.99,14215.61,12174.774,21566.69,41783.25,15426.82,14224.609,RMSE
2021-10-01,IN_A09,289.76068,788.6318,260.3272,259.22046,162.81343,162.81343,108.752174,169.01057,RMSE
2021-10-01,IN_A10,15268.858,55100.562,23464.418,22968.494,3114.1987,7016.2354,11582.561,15302.334,RMSE
2021-10-01,IN_A11,3087.5137,7740.6387,3800.2026,3844.2844,2520.8987,2520.8987,2519.7185,3120.1016,RMSE
2021-10-01,IN_A12,4480.5825,6975.3286,4232.0376,4853.15,6172.3003,8194.397,9527.48,4509.2446,RMSE
2021-10-01,IN_A16,72.83886,215.55162,94.19163,110.438896,72.83886,88.68293,117.6853,56.51018,RMSE
2021-10-01,IN_B01,7551.2935,17514.074,7454.507,9775.205,7551.2935,7551.2935,8099.0386,7565.931,RMSE
2021-10-01,IN_B02,657.1625,540.3319,402.4534,1066.2408,657.1625,657.1625,822.14716,535.87445,RMSE
2021-10-01,IN_B03,2327.7598,3988.0806,2407.1763,2243.4246,2273.14,2273.14,1385.0195,2592.7722,RMSE
2021-10-01,IN_B05,2366.165,17016.271,6838.554,9638.289,9612.702,9612.702,3826.6804,2374.431,RMSE
2021-10-01,IN_B06,340.15622,677.89777,203.51598,355.23337,340.15622,340.15622,223.84369,251.96614,RMSE
2021-10-01,IN_C01,11678.354,5700.518,10734.137,10626.448,5700.518,5700.518,6070.8374,9684.962,RMSE
2021-10-01,IN_C02,6940.8027,13737.536,9774.067,9844.523,6940.8027,6940.8027,6129.597,7908.153,RMSE
2021-10-01,IN_C03,11428.866,8887.356,6074.6343,7805.0986,10566.238,10566.238,5717.8867,13267.947,RMSE
2021-10-01,IN_C04,37.369774,85.66422,38.66927,61.70292,85.66422,85.66422,18.892513,63.98071,RMSE
2021-10-01,IN_C05,3330.9392,2582.802,1930.8984,3367.9011,1564.8259,1198.8083,2781.7625,2423.0032,RMSE
2021-10-01,IN_C07,6459.376,24296.607,8538.707,8455.3125,4638.9463,4638.9463,8257.81,6471.1406,RMSE
2021-10-01,IN_C08,2420.1343,13063.841,4035.426,4106.306,1560.7281,1560.7281,4492.684,2430.8972,RMSE
2021-10-01,IN_C09,18755.465,26263.383,17405.795,17448.691,25521.352,31178.852,23004.975,18723.594,RMSE
2021-10-01,IN_C10,6584.464,30498.186,11821.234,11692.545,4181.216,4181.216,5422.165,6625.1655,RMSE
2021-10-01,IN_D01,10316.776,8584.4,8421.553,7170.9707,8908.494,8908.494,7013.139,9296.078,RMSE
2021-10-01,IN_D02,374.65384,1086.7183,2110.9968,2668.2297,1086.7183,1086.7183,1543.7748,1158.5872,RMSE
2021-10-01,IN_D04,9482.797,2268.4033,8472.585,8238.14,11555.07,11555.07,7968.8306,7888.965,RMSE
2021-10-01,IN_D05,633.0673,632.59656,703.24976,1144.9425,633.0673,633.0673,699.0465,617.10834,RMSE
2021-10-01,IN_D06,11607.676,13269.673,13414.31,13628.219,13269.673,13269.673,13060.116,13175.418,RMSE
2021-10-01,IN_D07,7175.9204,10388.878,14129.889,22364.457,8518.942,8518.942,8807.441,6937.815,RMSE
2021-10-01,IN_D08,3188.6997,3011.7688,3117.91,3212.0776,3011.7688,3011.7688,3170.9414,3007.9658,RMSE
2021-10-01,IN_D10,4465.2944,5997.786,11225.91,12836.862,12567.488,12567.488,4612.1826,4522.8574,RMSE
2021-10-01,IN_D11,6344.151,1888.3047,10214.852,10900.017,6344.151,6344.151,7299.452,6848.4634,RMSE
2021-10-01,IN_G01,9309.663,7013.314,7919.922,12155.049,7013.314,7013.314,7925.3286,6957.1367,RMSE
2021-10-01,IN_G02,4776.6367,8667.241,4705.6,4562.7,8667.241,15642.96,11306.307,5490.304,RMSE
2021-10-01,IN_G03,10617.155,29162.729,10837.218,10312.295,10111.931,11738.9,9581.03,10134.989,RMSE
2021-10-01,IN_G04,2263.7288,5906.9204,3205.963,3133.4526,2393.2664,2393.2664,2888.6487,2080.1045,RMSE
2021-10-01,IN_H01,157.91533,246.64986,127.87201,136.76166,255.88281,255.88281,160.93034,157.53735,RMSE
2021-10-01,IN_H02,28442.963,19796.975,25653.037,23646.893,20999.217,20999.217,25189.623,25079.178,RMSE
2021-10-01,IN_H03,2960.3535,7870.5586,3612.624,3479.945,7778.012,7778.012,2243.4802,2821.37,RMSE
2021-10-01,IN_H04,215.78462,268.82224,177.15248,113.280624,151.009,115.319435,119.65917,104.75547,RMSE
2021-10-01,IN_H05,3357.254,2495.4211,3189.191,3392.0527,2495.4211,2495.4211,3059.9343,2987.8035,RMSE
