index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
919,MI_N02,2025-10-01,501919.0,501919.0,491679.0625,516377.75,499503.9556797299
920,MI_N03,2025-01-01,172555.0,197135.0,207803.15625,190489.25,183734.13951849926
921,MI_N03,2025-04-01,172555.0,193229.0,207803.15625,190489.25,185286.79970463435
922,MI_N03,2025-07-01,172555.0,199038.0,207803.15625,190489.25,186736.98778597423
923,MI_N03,2025-10-01,172555.0,172555.0,207803.15625,190489.25,188091.46669258885
924,MI_N04,2025-01-01,21834.0,25184.0,28875.8125,24106.75,21960.75824294139
925,MI_N04,2025-04-01,21834.0,24540.0,28875.8125,24106.75,20614.899330353466
926,MI_N04,2025-07-01,21834.0,24869.0,28875.8125,24106.75,18684.371122198652
927,MI_N04,2025-10-01,21834.0,21834.0,28875.8125,24106.75,18072.367064894424
928,MI_N05,2025-01-01,465679.0,522427.0,495467.0,506890.5,478185.99271147593
929,MI_N05,2025-04-01,465679.0,512130.0,495467.0,506890.5,478185.99271147593
930,MI_N05,2025-07-01,465679.0,527326.0,495467.0,506890.5,478185.99271147593
931,MI_N05,2025-10-01,465679.0,465679.0,495467.0,506890.5,478185.99271147593
932,MI_N06,2025-01-01,664354.0,773251.0,772876.5625,734494.0,676065.1015964814
933,MI_N06,2025-04-01,664354.0,750675.0,772876.5625,734494.0,685609.8644121937
934,MI_N06,2025-07-01,664354.0,749696.0,772876.5625,734494.0,694211.2811000692
935,MI_N06,2025-10-01,664354.0,664354.0,772876.5625,734494.0,701962.5862363973
936,MI_N07,2025-01-01,41958.0,50657.0,54419.40625,57748.0,58170.05513341967
937,MI_N07,2025-04-01,41958.0,90106.0,54419.40625,57748.0,58170.05513341967
938,MI_N07,2025-07-01,41958.0,48271.0,54419.40625,57748.0,58170.05513341967
939,MI_N07,2025-10-01,41958.0,41958.0,54419.40625,57748.0,58170.05513341967
940,MI_P01,2025-01-01,7162.0,7620.0,13919.9375,7334.5,8218.536533657692
941,MI_P01,2025-04-01,7162.0,7335.0,13919.9375,7334.5,9378.084798452464
942,MI_P01,2025-07-01,7162.0,7221.0,13919.9375,7334.5,9796.55442861726
943,MI_P01,2025-10-01,7162.0,7162.0,13919.9375,7334.5,9947.576026154
944,MI_P02,2025-01-01,124.0,475.0,159.19354838709677,272.75,118.28465412384315
945,MI_P02,2025-04-01,124.0,96.0,159.19354838709677,272.75,118.28465412384315
946,MI_P02,2025-07-01,124.0,396.0,159.19354838709677,272.75,118.28465412384315
947,MI_P02,2025-10-01,124.0,124.0,159.19354838709677,272.75,118.28465412384315
948,MI_P03,2025-01-01,2400.0,1931.0,4422.0,2215.75,1455.1873528665665
949,MI_P03,2025-04-01,2400.0,2083.0,4422.0,2215.75,1856.9100264779772
950,MI_P03,2025-07-01,2400.0,2449.0,4422.0,2215.75,1744.7425522629237
951,MI_P03,2025-10-01,2400.0,2400.0,4422.0,2215.75,1695.4180314591113
952,MI_R01,2025-01-01,42829.0,71264.0,93245.0,75661.25,45634.99320609392
953,MI_R01,2025-04-01,42829.0,75423.0,93245.0,75661.25,55346.6495152199
954,MI_R01,2025-07-01,42829.0,113129.0,93245.0,75661.25,60781.26093853168
955,MI_R01,2025-10-01,42829.0,42829.0,93245.0,75661.25,63822.45189322363
956,MI_R02,2025-01-01,39912.0,67319.0,44087.8125,56467.75,20717.605800089572
957,MI_R02,2025-04-01,39912.0,57858.0,44087.8125,56467.75,30032.103468530106
958,MI_R02,2025-07-01,39912.0,60782.0,44087.8125,56467.75,24615.932315524515
959,MI_R02,2025-10-01,39912.0,39912.0,44087.8125,56467.75,39941.048789901906
960,MI_R03,2025-01-01,355453.0,361542.0,398135.125,351639.75,420691.63869912387
961,MI_R03,2025-04-01,355453.0,355547.0,398135.125,351639.75,420475.3095462532
962,MI_R03,2025-07-01,355453.0,334017.0,398135.125,351639.75,432559.47824431077
963,MI_R03,2025-10-01,355453.0,355453.0,398135.125,351639.75,415022.32559249585
964,MI_R05,2025-01-01,53007.0,47570.0,60854.78125,43201.75,40094.2845843854
965,MI_R05,2025-04-01,53007.0,37377.0,60854.78125,43201.75,38177.423427816786
966,MI_R05,2025-07-01,53007.0,34853.0,60854.78125,43201.75,38377.47896308657
967,MI_R05,2025-10-01,53007.0,53007.0,60854.78125,43201.75,45923.20159351504
968,MI_R06,2025-01-01,174181.0,189407.0,212689.8125,180823.5,155673.55899859464
969,MI_R06,2025-04-01,174181.0,178125.0,212689.8125,180823.5,159224.740545209
970,MI_R06,2025-07-01,174181.0,181581.0,212689.8125,180823.5,158272.49453844043
971,MI_R06,2025-10-01,174181.0,174181.0,212689.8125,180823.5,162079.9967541756
972,MI_R07,2025-01-01,591.0,737.0,505.21875,688.75,597.7437540310184
973,MI_R07,2025-04-01,591.0,733.0,505.21875,688.75,597.7437540310184
974,MI_R07,2025-07-01,591.0,694.0,505.21875,688.75,597.7437540310184
975,MI_R07,2025-10-01,591.0,591.0,505.21875,688.75,597.7437540310184
976,MI_S01,2025-01-01,269586.0,262620.0,237797.90625,260412.75,233488.69640439356
977,MI_S01,2025-04-01,269586.0,261507.0,237797.90625,260412.75,225305.68534748844
978,MI_S01,2025-07-01,269586.0,247938.0,237797.90625,260412.75,222667.49972238674
979,MI_S01,2025-10-01,269586.0,269586.0,237797.90625,260412.75,221816.95420263943
980,MI_S02,2025-01-01,27568.0,37427.0,25584.0625,29647.25,12591.153822332999
981,MI_S02,2025-04-01,27568.0,32035.0,25584.0625,29647.25,18168.659986079634
982,MI_S02,2025-07-01,27568.0,21559.0,25584.0625,29647.25,21104.71202979074
983,MI_S02,2025-10-01,27568.0,27568.0,25584.0625,29647.25,14477.77347447684
984,MI_S03,2025-01-01,21236.0,8668.0,15931.6875,13660.75,14789.972875873256
985,MI_S03,2025-04-01,21236.0,19766.0,15931.6875,13660.75,10257.38678964347
986,MI_S03,2025-07-01,21236.0,4973.0,15931.6875,13660.75,15493.173180912847
987,MI_S03,2025-10-01,21236.0,21236.0,15931.6875,13660.75,9504.315553784372
988,MI_V03,2025-01-01,11046.0,50581.0,20635.53125,20341.25,-7217.959218695891
989,MI_V03,2025-04-01,11046.0,8301.0,20635.53125,20341.25,-7217.959218695891
990,MI_V03,2025-07-01,11046.0,11437.0,20635.53125,20341.25,-7217.959218695891
991,MI_V03,2025-10-01,11046.0,11046.0,20635.53125,20341.25,-7217.959218695891
992,MI_V04,2025-01-01,24376.0,16276.0,15166.75,24529.0,17644.919550332637
993,MI_V04,2025-04-01,24376.0,32164.0,15166.75,24529.0,15145.756676326444
994,MI_V04,2025-07-01,24376.0,25300.0,15166.75,24529.0,13674.321573077308
995,MI_V04,2025-10-01,24376.0,24376.0,15166.75,24529.0,12807.982974023507
996,MI_V07,2025-01-01,694.0,599.0,434.258064516129,675.75,757.1359460237899
997,MI_V07,2025-04-01,694.0,652.0,434.258064516129,675.75,742.0641802121423
998,MI_V07,2025-07-01,694.0,758.0,434.258064516129,675.75,749.406752358708
999,MI_V07,2025-10-01,694.0,694.0,434.258064516129,675.75,745.8296422575241
1000,OH_A01,2025-01-01,47449.0,83844.0,87376.71875,66752.25,70936.7557799813
1001,OH_A01,2025-04-01,47449.0,76987.0,87376.71875,66752.25,74947.22224232127
1002,OH_A01,2025-07-01,47449.0,58729.0,87376.71875,66752.25,80553.20518289813
1003,OH_A01,2025-10-01,47449.0,47449.0,87376.71875,66752.25,82973.05185556907
1004,OH_A02,2025-01-01,270368.0,346085.0,355672.5625,304498.25,282167.61713690753
1005,OH_A02,2025-04-01,270368.0,301832.0,355672.5625,304498.25,248003.7720798311
1006,OH_A02,2025-07-01,270368.0,299708.0,355672.5625,304498.25,225853.11770717922
1007,OH_A02,2025-10-01,270368.0,270368.0,355672.5625,304498.25,204572.41235606017
1008,OH_A03,2025-01-01,43031.0,51968.0,53579.96875,47973.75,48762.284390782916
1009,OH_A03,2025-04-01,43031.0,50484.0,53579.96875,47973.75,48977.91919506039
1010,OH_A03,2025-07-01,43031.0,46412.0,53579.96875,47973.75,46670.25866945339
1011,OH_A03,2025-10-01,43031.0,43031.0,53579.96875,47973.75,44371.729041884486
1012,OH_A04,2025-01-01,135457.0,173876.0,143250.6875,150062.75,138571.09447458037
1013,OH_A04,2025-04-01,135457.0,146296.0,143250.6875,150062.75,135732.9357497342
1014,OH_A04,2025-07-01,135457.0,144622.0,143250.6875,150062.75,132959.23778532812
1015,OH_A04,2025-10-01,135457.0,135457.0,143250.6875,150062.75,130311.71180857738
1016,OH_A05,2025-01-01,1808.0,2178.0,1954.34375,2042.25,1847.2720607799495
1017,OH_A05,2025-04-01,1808.0,2166.0,1954.34375,2042.25,1781.4912259091573
1018,OH_A05,2025-07-01,1808.0,2017.0,1954.34375,2042.25,1717.2044169365774
1019,OH_A05,2025-10-01,1808.0,1808.0,1954.34375,2042.25,1655.8419330246847
1020,OH_A06,2025-01-01,185482.0,194741.0,187763.1875,187768.25,176919.1632654675
1021,OH_A06,2025-04-01,185482.0,189765.0,187763.1875,187768.25,170619.12197142513
1022,OH_A06,2025-07-01,185482.0,181085.0,187763.1875,187768.25,164462.1683239837
1023,OH_A06,2025-10-01,185482.0,185482.0,187763.1875,187768.25,158585.28665610467
1024,OH_A07,2025-01-01,53930.0,85238.0,105008.53125,84821.5,74733.27560977796
1025,OH_A07,2025-04-01,53930.0,91859.0,105008.53125,84821.5,83615.35084716353
1026,OH_A07,2025-07-01,53930.0,108259.0,105008.53125,84821.5,86352.67778947398
1027,OH_A07,2025-10-01,53930.0,53930.0,105008.53125,84821.5,86140.93479261672
1028,OH_A09,2025-01-01,2964.0,3795.0,4128.21875,3657.5,3106.2257432657693
1029,OH_A09,2025-04-01,2964.0,4485.0,4128.21875,3657.5,3177.7717211116383
1030,OH_A09,2025-07-01,2964.0,3386.0,4128.21875,3657.5,3188.9372415466046
1031,OH_A09,2025-10-01,2964.0,2964.0,4128.21875,3657.5,3162.180808055682
1032,OH_A10,2025-01-01,362886.0,412139.0,447468.21875,396602.25,378492.62594300864
1033,OH_A10,2025-04-01,362886.0,408677.0,447468.21875,396602.25,369708.28274873155
1034,OH_A10,2025-07-01,362886.0,402707.0,447468.21875,396602.25,361123.45110302046
1035,OH_A10,2025-10-01,362886.0,362886.0,447468.21875,396602.25,352929.1325147243
1036,OH_A11,2025-01-01,56039.0,70788.0,91755.8125,64227.75,59859.0733228551
1037,OH_A11,2025-04-01,56039.0,68280.0,91755.8125,64227.75,58643.11098056779
1038,OH_A11,2025-07-01,56039.0,61804.0,91755.8125,64227.75,57418.93423550372
1039,OH_A11,2025-10-01,56039.0,56039.0,91755.8125,64227.75,56178.67906507409
1040,OH_A12,2025-01-01,37054.0,36942.0,46853.15625,37843.75,36207.3584053653
1041,OH_A12,2025-04-01,37054.0,41948.0,46853.15625,37843.75,39866.22893781658
1042,OH_A12,2025-07-01,37054.0,35431.0,46853.15625,37843.75,52989.06582072991
1043,OH_A12,2025-10-01,37054.0,37054.0,46853.15625,37843.75,58113.65929816112
1044,OH_A16,2025-01-01,1928.0,1984.0,2026.09375,2089.75,2056.7240967248254
1045,OH_A16,2025-04-01,1928.0,2312.0,2026.09375,2089.75,2075.301307463004
1046,OH_A16,2025-07-01,1928.0,2135.0,2026.09375,2089.75,2093.4565893215336
1047,OH_A16,2025-10-01,1928.0,1928.0,2026.09375,2089.75,2110.786010531958
1048,OH_B01,2025-01-01,107365.0,134897.0,154658.4375,136815.0,164903.44095120043
1049,OH_B01,2025-04-01,107365.0,138517.0,154658.4375,136815.0,171117.0039198513
1050,OH_B01,2025-07-01,107365.0,166481.0,154658.4375,136815.0,177189.44335284663
1051,OH_B01,2025-10-01,107365.0,107365.0,154658.4375,136815.0,182985.65525025243
1052,OH_B02,2025-01-01,2043.0,2776.0,3732.15625,6106.0,3499.157569018343
1053,OH_B02,2025-04-01,2043.0,9696.0,3732.15625,6106.0,3374.553559072297
1054,OH_B02,2025-07-01,2043.0,9909.0,3732.15625,6106.0,3252.779577328936
1055,OH_B02,2025-10-01,2043.0,2043.0,3732.15625,6106.0,3136.5449389165465
1056,OH_B03,2025-01-01,57290.0,53336.0,129293.53125,64860.5,53469.05193150355
1057,OH_B03,2025-04-01,57290.0,76289.0,129293.53125,64860.5,50163.99718251912
1058,OH_B03,2025-07-01,57290.0,72527.0,129293.53125,64860.5,46934.00741864306
1059,OH_B03,2025-10-01,57290.0,57290.0,129293.53125,64860.5,43850.945775220054
1060,OH_B05,2025-01-01,36548.0,55862.0,51887.5,55081.25,37031.9163263707
