State,Year,Quarter,Period,ATC1 Class,Units Reimbursed,Number of Prescriptions,population,Forecast_low_95,Forecast_high_95
KS,2021,3,2021Q3,KS_A,10874715.84,133554,5482672,0,0
KS,2021,3,2021Q3,KS_B,5617328.937,33374,2108720,0,0
KS,2021,3,2021Q3,KS_C,4718498.568,86365,3795696,0,0
KS,2021,3,2021Q3,KS_D,1674938.207,32412,3795696,0,0
KS,2021,3,2021Q3,KS_G,1567668.415,23827,1686976,0,0
KS,2021,3,2021Q3,KS_H,757718.847,20384,2108720,0,0
KS,2021,3,2021Q3,KS_J,3546150.045,59625,2108720,0,0
KS,2021,3,2021Q3,KS_L,379679.027,12514,1686976,0,0
KS,2021,3,2021Q3,KS_M,2033286.236,30700,2530464,0,0
KS,2021,3,2021Q3,KS_N,17136782.28,328602,2952208,0,0
KS,2021,3,2021Q3,KS_P,206364,3010,1265232,0,0
KS,2021,3,2021Q3,KS_R,5547195.359,122096,2530464,0,0
KS,2021,3,2021Q3,KS_S,1512941.87,44950,1265232,0,0
KS,2021,3,2021Q3,KS_V,1171751.415,3643,1686976,0,0
KS,2021,4,2021Q4,KS_A,12859283.65,139770,5615020.666666667,0,0
KS,2021,4,2021Q4,KS_B,3871591.2910000007,40640,2159623.333333333,0,0
KS,2021,4,2021Q4,KS_C,4676720.276,86063,3887322,0,0
KS,2021,4,2021Q4,KS_D,1087753.536,31596,3887322,0,0
KS,2021,4,2021Q4,KS_G,1548067.582,23404,1727698.6666666667,0,0
KS,2021,4,2021Q4,KS_H,606618.5129999999,22517,2159623.333333333,0,0
KS,2021,4,2021Q4,KS_J,4582494.118,72096,2159623.333333333,0,0
KS,2021,4,2021Q4,KS_L,350980.614,12796,1727698.6666666667,0,0
KS,2021,4,2021Q4,KS_M,1733016.047,29315,2591548,0,0
KS,2021,4,2021Q4,KS_N,17401987.305999998,332347,3023472.666666667,0,0
KS,2021,4,2021Q4,KS_P,181289,2609,1295774,0,0
KS,2021,4,2021Q4,KS_R,6212312.002,123642,2591548,0,0
KS,2021,4,2021Q4,KS_S,1628562.59,49789,1295774,0,0
KS,2021,4,2021Q4,KS_V,674825.628,4931,1727698.6666666667,0,0
KS,2022,1,2022Q1,KS_A,8580045.452,128986,5740583.333333333,0,0
KS,2022,1,2022Q1,KS_B,5902115.851,53469,2207916.6666666665,0,0
KS,2022,1,2022Q1,KS_C,4198021.704,81659,3974250,0,0
KS,2022,1,2022Q1,KS_D,1010228.103,40166,3974250,0,0
KS,2022,1,2022Q1,KS_G,1234929.941,25613,1766333.3333333333,0,0
KS,2022,1,2022Q1,KS_H,559751.2019999999,24624,2207916.6666666665,0,0
KS,2022,1,2022Q1,KS_J,3489046.696,60001,1766333.3333333333,0,0
KS,2022,1,2022Q1,KS_L,224797.286,10584,1766333.3333333333,0,0
KS,2022,1,2022Q1,KS_M,2015159.196,34612,2649500,0,0
KS,2022,1,2022Q1,KS_N,15580776.59,320628,3091083.333333333,0,0
KS,2022,1,2022Q1,KS_P,132556.5,1969,1324750,0,0
KS,2022,1,2022Q1,KS_R,4331189.375,90647,2649500,0,0
KS,2022,1,2022Q1,KS_S,2003803.201,45267,1324750,0,0
KS,2022,1,2022Q1,KS_V,343641.619,3899,1766333.3333333333,0,0
KS,2022,2,2022Q2,KS_A,8704312.467,139571,5837039,0,0
KS,2022,2,2022Q2,KS_B,6708352.328,58005,2245015,0,0
KS,2022,2,2022Q2,KS_C,4743165.283,93837,4041027,0,0
KS,2022,2,2022Q2,KS_D,1157859.877,33817,4041027,0,0
KS,2022,2,2022Q2,KS_G,1608036.304,26655,1796012,0,0
KS,2022,2,2022Q2,KS_H,699708.351,29311,2245015,0,0
KS,2022,2,2022Q2,KS_J,3772759.622,67443,2245015,0,0
KS,2022,2,2022Q2,KS_L,391895.787,14120,1796012,0,0
KS,2022,2,2022Q2,KS_M,2035444.092,36705,2694018,0,0
KS,2022,2,2022Q2,KS_N,16694102.32,343564,3143021,0,0
KS,2022,2,2022Q2,KS_P,152503.5,2113,1347009,0,0
KS,2022,2,2022Q2,KS_R,4755174.192,115441,2694018,0,0
KS,2022,2,2022Q2,KS_S,2505444.0870000003,54590,1347009,0,0
KS,2022,2,2022Q2,KS_V,323199.70900000003,3804,1796012,0,0
KS,2022,3,2022Q3,KS_A,9423081.199,139253,5924425,0,0
KS,2022,3,2022Q3,KS_B,6035361.288000001,60617,2278625,0,0
KS,2022,3,2022Q3,KS_C,4390935.5,82066,3645800,0,0
KS,2022,3,2022Q3,KS_D,1238569.178,40167,4101525,0,0
KS,2022,3,2022Q3,KS_G,1619482.122,27586,1822900,0,0
KS,2022,3,2022Q3,KS_H,702934.151,22678,2278625,0,0
KS,2022,3,2022Q3,KS_J,3753413.562,71088,2278625,0,0
KS,2022,3,2022Q3,KS_L,331034.766,13751,1822900,0,0
KS,2022,3,2022Q3,KS_M,2108242.8200000003,40287,2734350,0,0
KS,2022,3,2022Q3,KS_N,17179384.15,348640,3190075,0,0
KS,2022,3,2022Q3,KS_P,184972,2526,1367175,0,0
KS,2022,3,2022Q3,KS_R,4644689.179,108505,2734350,0,0
KS,2022,3,2022Q3,KS_S,2626707.399,56501,1367175,0,0
KS,2022,3,2022Q3,KS_V,295280.984,3032,1822900,0,0
KS,2022,4,2022Q4,KS_A,9407018.017,145842,6033707.333333333,0,0
KS,2022,4,2022Q4,KS_B,5272400.277,40992,2320656.6666666665,0,0
KS,2022,4,2022Q4,KS_C,4805544.446,86400,4177182,0,0
KS,2022,4,2022Q4,KS_D,1834010.179,41128,4177182,0,0
KS,2022,4,2022Q4,KS_G,1574865.435,28168,1856525.3333333333,0,0
KS,2022,4,2022Q4,KS_H,670741.602,17886,2320656.6666666665,0,0
KS,2022,4,2022Q4,KS_J,6031110.933999999,96375,1856525.3333333333,0,0
KS,2022,4,2022Q4,KS_L,294811.373,11150,1856525.3333333333,0,0
KS,2022,4,2022Q4,KS_M,2158371.018,38456,2784788,0,0
KS,2022,4,2022Q4,KS_N,17925645.12,363141,3248919.333333333,0,0
KS,2022,4,2022Q4,KS_P,166090,2379,1392394,0,0
KS,2022,4,2022Q4,KS_R,6222396.257,119883,2784788,0,0
KS,2022,4,2022Q4,KS_S,1888252.441,64470,1392394,0,0
KS,2022,4,2022Q4,KS_V,375833.102,5501,1856525.3333333333,0,0
KS,2023,1,2023Q1,KS_A,13901633.35,169726,6137750.666666667,0,0
KS,2023,1,2023Q1,KS_B,3766744.777,42000,2360673.333333333,0,0
KS,2023,1,2023Q1,KS_C,5136138.546,95746,4249212,0,0
KS,2023,1,2023Q1,KS_D,1346393.927,37273,4249212,0,0
KS,2023,1,2023Q1,KS_G,1152001.672,27578,1888538.6666666667,0,0
KS,2023,1,2023Q1,KS_H,680720.606,18035,2360673.333333333,0,0
KS,2023,1,2023Q1,KS_J,6282059.625,103189,2360673.333333333,0,0
KS,2023,1,2023Q1,KS_L,372657.519,12771,1888538.6666666667,0,0
KS,2023,1,2023Q1,KS_M,2542458.248,42637,2832808,0,0
KS,2023,1,2023Q1,KS_N,18298187.13,377785,3304942.666666667,0,0
KS,2023,1,2023Q1,KS_P,185846,3391,1416404,0,0
KS,2023,1,2023Q1,KS_R,5329987.348,115443,2832808,0,0
KS,2023,1,2023Q1,KS_S,1888620.793,41654,1416404,0,0
KS,2023,1,2023Q1,KS_V,145445.524,2186,1416404,0,0
KS,2023,2,2023Q2,KS_A,12188785.09,160625,5991076,0,0
KS,2023,2,2023Q2,KS_B,3241856.204,28255,2304260,0,0
KS,2023,2,2023Q2,KS_C,5154277.766,96159,4147668,0,0
KS,2023,2,2023Q2,KS_D,1369762.1749999998,42799,4147668,0,0
KS,2023,2,2023Q2,KS_G,1610493.275,32942,1843408,0,0
KS,2023,2,2023Q2,KS_H,734965.937,17380,2304260,0,0
KS,2023,2,2023Q2,KS_J,4577330.910999999,81105,2304260,0,0
KS,2023,2,2023Q2,KS_L,266159.94200000004,10704,1843408,0,0
KS,2023,2,2023Q2,KS_M,2089681.509,38727,2765112,0,0
KS,2023,2,2023Q2,KS_N,17741612.52,362425,3225964,0,0
KS,2023,2,2023Q2,KS_P,164254,2372,1382556,0,0
KS,2023,2,2023Q2,KS_R,4470120.428,98292,2765112,0,0
KS,2023,2,2023Q2,KS_S,2539291.77,48914,1382556,0,0
KS,2023,2,2023Q2,KS_V,222761.981,3335,1843408,0,0
KS,2023,3,2023Q3,KS_A,13474233.21,150133,5725858.666666667,0,0
KS,2023,3,2023Q3,KS_B,2844141.214,26648,2202253.333333333,0,0
KS,2023,3,2023Q3,KS_C,4841922.331,89023,3964056,0,0
KS,2023,3,2023Q3,KS_D,1428579.997,36616,3964056,0,0
KS,2023,3,2023Q3,KS_G,1208407.93,26392,1761802.6666666667,0,0
KS,2023,3,2023Q3,KS_H,761155.7930000001,18725,2202253.333333333,0,0
KS,2023,3,2023Q3,KS_J,3210669.315,64819,2202253.333333333,0,0
KS,2023,3,2023Q3,KS_L,254350.886,10890,1761802.6666666667,0,0
KS,2023,3,2023Q3,KS_M,1762737.229,34965,2642704,0,0
KS,2023,3,2023Q3,KS_N,16753465.86,334817,3083154.666666667,0,0
KS,2023,3,2023Q3,KS_P,168790,2342,1321352,0,0
KS,2023,3,2023Q3,KS_R,4199792.578,98857,2642704,0,0
KS,2023,3,2023Q3,KS_S,1592521.8520000002,36508,1321352,0,0
KS,2023,3,2023Q3,KS_V,257470.99,1618,1761802.6666666667,0,0
KS,2023,4,2023Q4,KS_A,12853023.51,147190,5442246.333333333,0,0
KS,2023,4,2023Q4,KS_B,2456986.157,25134,2093171.6666666665,0,0
KS,2023,4,2023Q4,KS_C,4499787.701,85166,3767709,0,0
KS,2023,4,2023Q4,KS_D,1108471.381,34308,3767709,0,0
KS,2023,4,2023Q4,KS_G,1389072.38,27023,1674537.3333333333,0,0
KS,2023,4,2023Q4,KS_H,766733.234,16092,2093171.6666666665,0,0
KS,2023,4,2023Q4,KS_J,4524141.607,77839,2093171.6666666665,0,0
KS,2023,4,2023Q4,KS_L,237267.471,9346,1674537.3333333333,0,0
KS,2023,4,2023Q4,KS_M,2006695.654,34667,2511806,0,0
KS,2023,4,2023Q4,KS_N,16443423.29,328597,2930440.333333333,0,0
KS,2023,4,2023Q4,KS_P,144385,1993,1255903,0,0
KS,2023,4,2023Q4,KS_R,4538477.864,101880,2511806,0,0
KS,2023,4,2023Q4,KS_S,1542098.683,30632,1255903,0,0
KS,2023,4,2023Q4,KS_V,327621.936,3588,1674537.3333333333,0,0
KS,2024,1,2024Q1,KS_A,9633284.928,134599,5188867.666666667,0,0
KS,2024,1,2024Q1,KS_B,4044859.207,29058,1995718.3333333333,0,0
KS,2024,1,2024Q1,KS_C,4867404.482,90966,3592293,0,0
KS,2024,1,2024Q1,KS_D,1097292.169,30860,3592293,0,0
KS,2024,1,2024Q1,KS_G,1797943.3539999998,25050,1596574.6666666667,0,0
KS,2024,1,2024Q1,KS_H,672834.8929999999,20882,1995718.3333333333,0,0
KS,2024,1,2024Q1,KS_J,5258782.635,93031,1995718.3333333333,0,0
KS,2024,1,2024Q1,KS_L,225914.145,9547,1596574.6666666667,0,0
KS,2024,1,2024Q1,KS_M,1333383.136,29709,2394862,0,0
KS,2024,1,2024Q1,KS_N,16308871.6,337197,2794005.666666667,0,0
KS,2024,1,2024Q1,KS_P,120532,1761,1197431,0,0
KS,2024,1,2024Q1,KS_R,4534262.85,99739,2394862,0,0
KS,2024,1,2024Q1,KS_S,1876008.002,40201,1197431,0,0
KS,2024,1,2024Q1,KS_V,353793.846,5164,1596574.6666666667,0,0
KS,2024,2,2024Q2,KS_A,9737211.226,121822,5198388,0,0
KS,2024,2,2024Q2,KS_B,4135848.832,26704,1999380,0,0
KS,2024,2,2024Q2,KS_C,4405917.662,83126,3598884,0,0
KS,2024,2,2024Q2,KS_D,1177060.697,38878,3598884,0,0
KS,2024,2,2024Q2,KS_G,945862.233,23073,1599504,0,0
KS,2024,2,2024Q2,KS_H,657942.3150000001,18124,1999380,0,0
KS,2024,2,2024Q2,KS_J,4006660.444,66192,1999380,0,0
KS,2024,2,2024Q2,KS_L,204074.045,7888,1599504,0,0
KS,2024,2,2024Q2,KS_M,1408948.014,27189,2399256,0,0
KS,2024,2,2024Q2,KS_N,15510699.95,304646,2799132,0,0
KS,2024,2,2024Q2,KS_P,121512.25,1957,1199628,0,0
KS,2024,2,2024Q2,KS_R,3788019.164,79694,2399256,0,0
KS,2024,2,2024Q2,KS_S,2531332.579,41731,1199628,0,0
KS,2024,2,2024Q2,KS_V,292200.05,3667,1599504,0,0
KS,2024,3,2024Q3,KS_A,9221740.394,107927,5004371.666666667,0,0
KS,2024,3,2024Q3,KS_B,3094959.554,22263,1924758.3333333333,0,0
KS,2024,3,2024Q3,KS_C,3838810.068,70906,3464565,0,0
KS,2024,3,2024Q3,KS_D,869758.9199999999,29163,3464565,0,0
KS,2024,3,2024Q3,KS_G,1142061.463,21777,1539806.6666666667,0,0
KS,2024,3,2024Q3,KS_H,680380.3500000001,15945,1924758.3333333333,0,0
KS,2024,3,2024Q3,KS_J,2631231.4650000003,48398,1924758.3333333333,0,0
KS,2024,3,2024Q3,KS_L,180337.878,6411,1539806.6666666667,0,0
KS,2024,3,2024Q3,KS_M,1197900.902,22953,2309710,0,0
KS,2024,3,2024Q3,KS_N,13383048.31,265999,2694661.666666667,0,0
KS,2024,3,2024Q3,KS_P,109988.75,1527,1154855,0,0
KS,2024,3,2024Q3,KS_R,2898749.1040000003,67248,2309710,0,0
KS,2024,3,2024Q3,KS_S,2086119.382,33583,1154855,0,0
KS,2024,3,2024Q3,KS_V,195996.501,2585,1539806.6666666667,0,0
KS,2024,4,2024Q4,KS_A,6363965.58,79577,5009428.666666667,0,0
KS,2024,4,2024Q4,KS_B,1243568.75,11428,1926703.3333333333,0,0
KS,2024,4,2024Q4,KS_C,2740059.69,51754,3468066,0,0
KS,2024,4,2024Q4,KS_D,708077.762,23405,3468066,0,0
KS,2024,4,2024Q4,KS_G,561840.182,12722,1541362.6666666667,0,0
KS,2024,4,2024Q4,KS_H,560884.773,12882,1926703.3333333333,0,0
KS,2024,4,2024Q4,KS_J,2751230.059,44427,1926703.3333333333,0,0
KS,2024,4,2024Q4,KS_L,122284.234,3642,1541362.6666666667,0,0
KS,2024,4,2024Q4,KS_M,888296.1950000001,15451,2312044,0,0
KS,2024,4,2024Q4,KS_N,10071901.03,197018,2697384.666666667,0,0
KS,2024,4,2024Q4,KS_P,87952.5,1161,1156022,0,0
KS,2024,4,2024Q4,KS_R,2718727.29,51117,2312044,0,0
KS,2024,4,2024Q4,KS_S,1395154.916,25241,1156022,0,0
KS,2024,4,2024Q4,KS_V,146599.47,2209,1156022,0,0
KY,2017,1,2017Q1,KY_A,43526300.12,756074,15955348,0,0
KY,2017,1,2017Q1,KY_B,17658167.476999998,92550,6648061.666666666,0,0
KY,2017,1,2017Q1,KY_C,29634728.6,775364,11966511,0,0
KY,2017,1,2017Q1,KY_D,7776510.477,174237,13296123.333333332,0,0
KY,2017,1,2017Q1,KY_G,14457708.5,186261,5318449.333333333,0,0
KY,2017,1,2017Q1,KY_H,3190854.8,104685,6648061.666666666,0,0
KY,2017,1,2017Q1,KY_J,27430547.96,520445,7977674,0,0
KY,2017,1,2017Q1,KY_L,1117513.727,42318,5318449.333333333,0,0
KY,2017,1,2017Q1,KY_M,15474900.16,269261,6648061.666666666,0,0
KY,2017,1,2017Q1,KY_N,75311731.53,1392192,9307286.333333332,0,0
KY,2017,1,2017Q1,KY_P,1001484.8,14505,3988837,0,0
KY,2017,1,2017Q1,KY_R,36358898.22,760413,7977674,0,0
KY,2017,1,2017Q1,KY_S,5208449.207,169097,3988837,0,0
KY,2017,1,2017Q1,KY_V,722134.985,2321,5318449.333333333,0,0
KY,2017,2,2017Q2,KY_A,39011817.52,629372,16058424,0,0
KY,2017,2,2017Q2,KY_B,15313890.34,107868,6691010,0,0
KY,2017,2,2017Q2,KY_C,25354162.73,663312,12043818,0,0
KY,2017,2,2017Q2,KY_D,8628011.931,221730,13382020,0,0
KY,2017,2,2017Q2,KY_G,6404224.57,175016,5352808,0,0
KY,2017,2,2017Q2,KY_H,2734216.5,82555,6691010,0,0
KY,2017,2,2017Q2,KY_J,15086507.23,310228,8029212,0,0
KY,2017,2,2017Q2,KY_L,723913.4890000001,22512,5352808,0,0
KY,2017,2,2017Q2,KY_M,11575777.7,224982,6691010,0,0
KY,2017,2,2017Q2,KY_N,66082249.85,1261407,9367414,0,0
KY,2017,2,2017Q2,KY_P,982936.6,14597,4014606,0,0
KY,2017,2,2017Q2,KY_R,30275147.55,605023,8029212,0,0
KY,2017,2,2017Q2,KY_S,8121853.267,174323,4014606,0,0
KY,2017,2,2017Q2,KY_V,823583.014,13061,5352808,0,0
KY,2017,3,2017Q3,KY_A,35658636.26,731203,16148568,0,0
KY,2017,3,2017Q3,KY_B,23216356.676000003,114508,6728570,0,0
KY,2017,3,2017Q3,KY_C,30649874.95,812254,12111426,0,0
KY,2017,3,2017Q3,KY_D,8143205.796,196255,13457140,0,0
KY,2017,3,2017Q3,KY_G,8105407.965,200268,5382856,0,0
KY,2017,3,2017Q3,KY_H,3366980.5500000003,109629,6728570,0,0
KY,2017,3,2017Q3,KY_J,18054645.75,392722,8074284,0,0
KY,2017,3,2017Q3,KY_L,1037545.294,33698,5382856,0,0
KY,2017,3,2017Q3,KY_M,16238757.03,293193,8074284,0,0
KY,2017,3,2017Q3,KY_N,73597964.63,1407740,9419998,0,0
KY,2017,3,2017Q3,KY_P,1205799.86,17927,4037142,0,0
KY,2017,3,2017Q3,KY_R,31676175.01,684006,8074284,0,0
KY,2017,3,2017Q3,KY_S,4350466.007,141719,4037142,0,0
KY,2017,3,2017Q3,KY_V,979221.708,3352,5382856,0,0
KY,2017,4,2017Q4,KY_A,48198006.82,767453,16197308,0,0
KY,2017,4,2017Q4,KY_B,15412859.86,116548,6748878.333333334,0,0
KY,2017,4,2017Q4,KY_C,31550606.1,809073,12147981,0,0
KY,2017,4,2017Q4,KY_D,11616186.62,230256,13497756.666666668,0,0
KY,2017,4,2017Q4,KY_G,10945538.18,203039,5399102.666666667,0,0
KY,2017,4,2017Q4,KY_H,4447025.543,112956,6748878.333333334,0,0
KY,2017,4,2017Q4,KY_J,24886612.7,449134,8098654,0,0
KY,2017,4,2017Q4,KY_L,1080891.981,35475,5399102.666666667,0,0
KY,2017,4,2017Q4,KY_M,19618334.69,303250,6748878.333333334,0,0
KY,2017,4,2017Q4,KY_N,75748792.11299999,1419501,9448429.666666668,0,0
KY,2017,4,2017Q4,KY_P,1075383.667,14437,4049327,0,0
KY,2017,4,2017Q4,KY_R,37119212.84,667759,8098654,0,0
KY,2017,4,2017Q4,KY_S,9817076.512,238150,4049327,0,0
KY,2017,4,2017Q4,KY_V,983803.656,7776,5399102.666666667,0,0
KY,2018,1,2018Q1,KY_A,53198963.8,815758,16267992,0,0
KY,2018,1,2018Q1,KY_B,19951048.88,145825,6778330,0,0
KY,2018,1,2018Q1,KY_C,34282675.47,838835,12200994,0,0
KY,2018,1,2018Q1,KY_D,17667825.46,172057,13556660,0,0
KY,2018,1,2018Q1,KY_G,13031182.22,229885,5422664,0,0
KY,2018,1,2018Q1,KY_H,4343732.109,151867,6778330,0,0
KY,2018,1,2018Q1,KY_J,27285026.415000003,520445,8133996,0,0
KY,2018,1,2018Q1,KY_L,2506697.484,40502,5422664,0,0
KY,2018,1,2018Q1,KY_M,24946856.89,277711,8133996,0,0
KY,2018,1,2018Q1,KY_N,86676711.43,1444111,9489662,0,0
KY,2018,1,2018Q1,KY_P,1460904.767,17247,4066998,0,0
KY,2018,1,2018Q1,KY_R,40481431.79,743987,8133996,0,0
KY,2018,1,2018Q1,KY_S,11647126.46,230574,4066998,0,0
KY,2018,1,2018Q1,KY_V,1601605.432,4960,5422664,0,0
KY,2018,2,2018Q2,KY_A,57806250.13,759390,15992648,0,0
KY,2018,2,2018Q2,KY_B,22299937.62,148800,6663603.333333334,0,0
KY,2018,2,2018Q2,KY_C,42627915.71,895765,11994486,0,0
KY,2018,2,2018Q2,KY_D,16337892.14,227621,13327206.666666668,0,0
KY,2018,2,2018Q2,KY_G,19922803.91,210509,5330882.666666667,0,0
KY,2018,2,2018Q2,KY_H,4471838.174,139641,6663603.333333334,0,0
KY,2018,2,2018Q2,KY_J,19218127.08,378731,7996324,0,0
KY,2018,2,2018Q2,KY_L,2594485.663,45946,5330882.666666667,0,0
KY,2018,2,2018Q2,KY_M,23502411.71,252797,7996324,0,0
KY,2018,2,2018Q2,KY_N,81113742.86,1484154,9329044.666666668,0,0
KY,2018,2,2018Q2,KY_P,1294030.107,15258,3998162,0,0
KY,2018,2,2018Q2,KY_R,38458531.76,685749,7996324,0,0
KY,2018,2,2018Q2,KY_S,10039249.27,213036,3998162,0,0
KY,2018,2,2018Q2,KY_V,2885962.5020000003,5576,5330882.666666667,0,0
KY,2018,3,2018Q3,KY_A,51184654.08,794093,15812656,0,0
KY,2018,3,2018Q3,KY_B,25749093.81,165727,6588606.666666666,0,0
KY,2018,3,2018Q3,KY_C,33525918.17,862254,11859492,0,0
KY,2018,3,2018Q3,KY_D,21445979.59,198882,13177213.333333332,0,0
KY,2018,3,2018Q3,KY_G,8142097.446,179488,5270885.333333333,0,0
KY,2018,3,2018Q3,KY_H,5212601.245999999,158864,6588606.666666666,0,0
KY,2018,3,2018Q3,KY_J,19434029.11,379558,7906328,0,0
KY,2018,3,2018Q3,KY_L,2082762.9820000003,64135,5270885.333333333,0,0
KY,2018,3,2018Q3,KY_M,24792455.16,297678,7906328,0,0
KY,2018,3,2018Q3,KY_N,90335632.8,1517051,9224049.333333332,0,0
KY,2018,3,2018Q3,KY_P,1477371.67,17896,3953164,0,0
KY,2018,3,2018Q3,KY_R,34796179.71,686555,7906328,0,0
KY,2018,3,2018Q3,KY_S,10182926.86,201171,3953164,0,0
KY,2018,3,2018Q3,KY_V,1832411.434,8908,5270885.333333333,0,0
KY,2018,4,2018Q4,KY_A,53239732.68,777673,15561660,0,0
KY,2018,4,2018Q4,KY_B,32194726.19,160606,6484025,0,0
KY,2018,4,2018Q4,KY_C,35241854.77,892241,11671245,0,0
KY,2018,4,2018Q4,KY_D,13602925.85,172456,12968050,0,0
KY,2018,4,2018Q4,KY_G,10078933.88,189618,5187220,0,0
KY,2018,4,2018Q4,KY_H,4018006.925,136578,6484025,0,0
KY,2018,4,2018Q4,KY_J,24676939.83,423104,7780830,0,0
KY,2018,4,2018Q4,KY_L,1847700.822,55778,5187220,0,0
KY,2018,4,2018Q4,KY_M,24820341.02,307875,7780830,0,0
KY,2018,4,2018Q4,KY_N,90456337.47,1587747,9077635,0,0
KY,2018,4,2018Q4,KY_P,1065968.81,14719,3890415,0,0
KY,2018,4,2018Q4,KY_R,47168623.45,798120,7780830,0,0
KY,2018,4,2018Q4,KY_S,18049123.26,236830,3890415,0,0
KY,2018,4,2018Q4,KY_V,5591615.343,9622,5187220,0,0
KY,2019,1,2019Q1,KY_A,40516919.18,604846,15518532,0,0
KY,2019,1,2019Q1,KY_B,9858203.898,107150,6466055,0,0
KY,2019,1,2019Q1,KY_C,30748871.36,757603,11638899,0,0
KY,2019,1,2019Q1,KY_D,14158716.38,187355,12932110,0,0
KY,2019,1,2019Q1,KY_G,5810360.034,127401,5172844,0,0
KY,2019,1,2019Q1,KY_H,4249896.105,138911,6466055,0,0
KY,2019,1,2019Q1,KY_J,24972193.12,467164,7759266,0,0
KY,2019,1,2019Q1,KY_L,1538011.556,52228,5172844,0,0
KY,2019,1,2019Q1,KY_M,20207031.07,289990,6466055,0,0
KY,2019,1,2019Q1,KY_N,68934445.75,1274829,9052477,0,0
KY,2019,1,2019Q1,KY_P,913183.45,14098,3879633,0,0
KY,2019,1,2019Q1,KY_R,31352878.41,552213,7759266,0,0
KY,2019,1,2019Q1,KY_S,8211037.958,122753,3879633,0,0
KY,2019,1,2019Q1,KY_V,1522997.264,54479,3879633,0,0
KY,2019,2,2019Q2,KY_A,39782576.38,595164,15476076,0,0
KY,2019,2,2019Q2,KY_B,10121925.57,103204,5158692,0,0
KY,2019,2,2019Q2,KY_C,30567589.825000003,740258,11607057,0,0
KY,2019,2,2019Q2,KY_D,12122515.95,142959,12896730,0,0
KY,2019,2,2019Q2,KY_G,5681921.242,130448,5158692,0,0
KY,2019,2,2019Q2,KY_H,4932582.204,155993,6448365,0,0
KY,2019,2,2019Q2,KY_J,16022829.68,311231,7738038,0,0
KY,2019,2,2019Q2,KY_L,1490555.427,44917,5158692,0,0
KY,2019,2,2019Q2,KY_M,15189130.96,213871,7738038,0,0
KY,2019,2,2019Q2,KY_N,57134728.59,1084461,9027711,0,0
KY,2019,2,2019Q2,KY_P,785108.75,15881,3869019,0,0
KY,2019,2,2019Q2,KY_R,23594394.51,479468,7738038,0,0
KY,2019,2,2019Q2,KY_S,6689743.036,144808,3869019,0,0
KY,2019,2,2019Q2,KY_V,1995765.781,64147,5158692,0,0
KY,2019,3,2019Q3,KY_A,42553011.33,621310,15441764,0,0
KY,2019,3,2019Q3,KY_B,14671489.74,101795,6434068.333333334,0,0
KY,2019,3,2019Q3,KY_C,30259787.48,718338,11581323,0,0
KY,2019,3,2019Q3,KY_D,12636619.53,190695,12868136.666666668,0,0
KY,2019,3,2019Q3,KY_G,5469159.516000001,136665,5147254.666666667,0,0
KY,2019,3,2019Q3,KY_H,3967441.558,140911,6434068.333333334,0,0
KY,2019,3,2019Q3,KY_J,15056345.32,317252,7720882,0,0
KY,2019,3,2019Q3,KY_L,1572392.905,43490,5147254.666666667,0,0
KY,2019,3,2019Q3,KY_M,18230816.75,237964,6434068.333333334,0,0
KY,2019,3,2019Q3,KY_N,64080617.6,1160326,9007695.666666668,0,0
KY,2019,3,2019Q3,KY_P,884497.5,15340,3860441,0,0
KY,2019,3,2019Q3,KY_R,24325816.56,456774,7720882,0,0
KY,2019,3,2019Q3,KY_S,11342344.75,200961,3860441,0,0
KY,2019,3,2019Q3,KY_V,1386568.825,18966,3860441,0,0
KY,2019,4,2019Q4,KY_A,37515116.8,582602,15221852,0,0
KY,2019,4,2019Q4,KY_B,14137107.29,88195,6342438.333333334,0,0
KY,2019,4,2019Q4,KY_C,24556822.07,579030,11416389,0,0
KY,2019,4,2019Q4,KY_D,14808269.45,174708,12684876.666666668,0,0
KY,2019,4,2019Q4,KY_G,6005617.336999999,101107,5073950.666666667,0,0
KY,2019,4,2019Q4,KY_H,4104762.969,140289,6342438.333333334,0,0
KY,2019,4,2019Q4,KY_J,19303857.54,343455,7610926,0,0
KY,2019,4,2019Q4,KY_L,1616303.6749999998,55808,5073950.666666667,0,0
KY,2019,4,2019Q4,KY_M,15425860.73,192855,6342438.333333334,0,0
KY,2019,4,2019Q4,KY_N,56980906.88,1057827,8879413.666666668,0,0
KY,2019,4,2019Q4,KY_P,696477,10028,3805463,0,0
KY,2019,4,2019Q4,KY_R,29596961.99,565632,7610926,0,0
KY,2019,4,2019Q4,KY_S,15736597.71,158768,3805463,0,0
KY,2019,4,2019Q4,KY_V,2277216.914,53926,3805463,0,0
KY,2020,1,2020Q1,KY_A,40571605.49,642763,15166500,0,0
KY,2020,1,2020Q1,KY_B,13273481.6,100357,6319375,0,0
KY,2020,1,2020Q1,KY_C,26049664.02,669309,11374875,0,0
KY,2020,1,2020Q1,KY_D,4862618.347,183134,12638750,0,0
KY,2020,1,2020Q1,KY_G,6245326.706,180646,5055500,0,0
KY,2020,1,2020Q1,KY_H,2504090.827,81893,6319375,0,0
KY,2020,1,2020Q1,KY_J,23292525.7,440005,7583250,0,0
KY,2020,1,2020Q1,KY_L,684939.0430000001,25649,5055500,0,0
